"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
9581,"UFO Action Pack",1997,"Space","Action/Adventure","UFO","Collection",TRUE,94,NA,"https://brickset.com/sets/54-1",0,0,"Box","Retail - limited",5,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/54-1.jpg","https://images.brickset.com/sets/images/54-1.jpg"
3739,"Building Ideas Book",1997,"Books","Miscellaneous","LEGO","Book",TRUE,1,NA,"https://brickset.com/sets/697-2",3.4,4,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/697-2.jpg","https://images.brickset.com/sets/images/697-2.jpg"
558,"Penguin",1997,"Duplo","Pre-school",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/1739-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1739-1.jpg","https://images.brickset.com/sets/images/1739-1.jpg"
22454,"Dinosaur Babies",1997,"Duplo","Pre-school",NA,"Normal",TRUE,90,NA,"https://brickset.com/sets/1781-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1781-1.jpg","https://images.brickset.com/sets/images/1781-1.jpg"
581,"Discovery Station",1997,"Town","Modern day","Divers","Normal",TRUE,322,5,"https://brickset.com/sets/1782-1",4.1,4,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1782-1.jpg","https://images.brickset.com/sets/images/1782-1.jpg"
582,"Primo Rattle",1997,"Primo","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/1783-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1783-1.jpg","https://images.brickset.com/sets/images/1783-1.jpg"
612,"Flying Duck",1997,"Basic","Basic",NA,"Normal",TRUE,17,1,"https://brickset.com/sets/1824-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1824-1.jpg","https://images.brickset.com/sets/images/1824-1.jpg"
613,"Racing Car",1997,"Basic","Basic",NA,"Normal",TRUE,19,NA,"https://brickset.com/sets/1825-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1825-1.jpg","https://images.brickset.com/sets/images/1825-1.jpg"
614,"Bird? Boat? Plane?",1997,"Basic","Basic",NA,"Normal",TRUE,19,NA,"https://brickset.com/sets/1826-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1826-1.jpg","https://images.brickset.com/sets/images/1826-1.jpg"
615,"Helicopter",1997,"Basic","Basic",NA,"Normal",TRUE,19,NA,"https://brickset.com/sets/1827-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1827-1.jpg","https://images.brickset.com/sets/images/1827-1.jpg"
22455,"Medium Bulk Bucket",1997,"Basic","Basic",NA,"Normal",TRUE,400,NA,"https://brickset.com/sets/1867-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/1867-1.jpg","https://images.brickset.com/sets/images/1867-1.jpg"
4930,"Jumbo Building Bag",1997,"Primo","Pre-school",NA,"Normal",TRUE,80,1,"https://brickset.com/sets/2003-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30262,"{?}",1997,"Primo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2008-2",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2008-2-1.jpg","https://images.brickset.com/sets/images/2008-2-1.jpg"
22456,"Large Bulk Box",1997,"Primo","Pre-school",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/2009-2",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,"Baby Walker",1997,"Primo","Pre-school",NA,"Normal",TRUE,14,1,"https://brickset.com/sets/2010-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2010-1.jpg","https://images.brickset.com/sets/images/2010-1.jpg"
763,"Stack 'n' Learn Starter Set",1997,"Primo","Pre-school",NA,"Normal",TRUE,6,NA,"https://brickset.com/sets/2081-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2081-1.jpg","https://images.brickset.com/sets/images/2081-1.jpg"
4938,"Medium Stack 'n' Learn Set",1997,"Primo","Pre-school",NA,"Normal",TRUE,8,1,"https://brickset.com/sets/2083-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,"Frederick Frog",1997,"Primo","Pre-school",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/2085-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4939,"Polly Parrot Storage Bird",1997,"Primo","Pre-school",NA,"Normal",TRUE,20,NA,"https://brickset.com/sets/2087-1",0,0,"Plastic canister","Retail",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2087-1.jpg","https://images.brickset.com/sets/images/2087-1.jpg"
768,"Stack 'n' Learn Gift Set",1997,"Primo","Pre-school",NA,"Normal",TRUE,23,1,"https://brickset.com/sets/2089-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2089-1.jpg","https://images.brickset.com/sets/images/2089-1.jpg"
771,"The Ladybird Rattle",1997,"Primo","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/2093-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2093-1.jpg","https://images.brickset.com/sets/images/2093-1.jpg"
772,"Cozy Duck",1997,"Primo","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/2094-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2094-1.jpg","https://images.brickset.com/sets/images/2094-1.jpg"
773,"Roll 'n' Play Ball",1997,"Primo","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/2095-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2095-1.jpg","https://images.brickset.com/sets/images/2095-1.jpg"
774,"Stack-a-Mouse",1997,"Primo","Pre-school",NA,"Normal",TRUE,6,NA,"https://brickset.com/sets/2096-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2096-1.jpg","https://images.brickset.com/sets/images/2096-1.jpg"
775,"Caterpillar and Friends",1997,"Primo","Pre-school",NA,"Normal",TRUE,3,NA,"https://brickset.com/sets/2097-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2097-1.jpg","https://images.brickset.com/sets/images/2097-1.jpg"
776,"Bathtime Boat",1997,"Primo","Pre-school",NA,"Normal",TRUE,2,1,"https://brickset.com/sets/2098-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2098-1.jpg","https://images.brickset.com/sets/images/2098-1.jpg"
777,"The Shape Sorter",1997,"Primo","Pre-school",NA,"Normal",TRUE,7,NA,"https://brickset.com/sets/2099-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2099-1.jpg","https://images.brickset.com/sets/images/2099-1.jpg"
784,"Stomper",1997,"Basic","Basic",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/2121-1",0,0,"Polybag","Promotional",3,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2121-1.jpg","https://images.brickset.com/sets/images/2121-1.jpg"
785,"Bob",1997,"Basic","Basic",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/2122-1",0,0,"Polybag","Promotional",3,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2122-1.jpg","https://images.brickset.com/sets/images/2122-1.jpg"
786,"Spinner",1997,"Basic","Basic",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/2123-1",0,0,"Polybag","Promotional",3,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2123-1.jpg","https://images.brickset.com/sets/images/2123-1.jpg"
787,"Green Bucket",1997,"Duplo","Pre-school",NA,"Normal",TRUE,39,1,"https://brickset.com/sets/2124-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2124-1.jpg","https://images.brickset.com/sets/images/2124-1.jpg"
22457,"Large Bucket",1997,"Duplo","Pre-school",NA,"Normal",TRUE,70,1,"https://brickset.com/sets/2125-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,"Train Cars",1997,"Trains","Modern day","9V","Normal",TRUE,378,5,"https://brickset.com/sets/2126-1",0,2,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2126-1.jpg","https://images.brickset.com/sets/images/2126-1.jpg"
789,"Nanas",1997,"Basic","Basic",NA,"Normal",TRUE,13,NA,"https://brickset.com/sets/2127-1",0,0,"Polybag","Promotional",3,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2127-1.jpg","https://images.brickset.com/sets/images/2127-1.jpg"
790,"Blast-Off Dragster",1997,"Technic","Technical",NA,"Normal",TRUE,63,NA,"https://brickset.com/sets/2129-1",3.8,2,"Box","Retail",NA,NA,NA,NA,9.6,19.2,4.8,NA,"https://images.brickset.com/sets/small/2129-1.jpg","https://images.brickset.com/sets/images/2129-1.jpg"
796,"Aeroplane",1997,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2135-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2135-1.jpg","https://images.brickset.com/sets/images/2135-1.jpg"
797,"Aeroplane",1997,"Basic","Basic",NA,"Normal",TRUE,11,NA,"https://brickset.com/sets/2136-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2136-1.jpg","https://images.brickset.com/sets/images/2136-1.jpg"
798,"Swamp Boat",1997,"Basic","Basic",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2137-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2137-1.jpg","https://images.brickset.com/sets/images/2137-1.jpg"
799,"Helicopter",1997,"Basic","Basic",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2138-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2138-1.jpg","https://images.brickset.com/sets/images/2138-1.jpg"
800,"Boat",1997,"Basic","Basic",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/2139-1",0,1,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2139-1.jpg","https://images.brickset.com/sets/images/2139-1.jpg"
802,"Dragon Fly",1997,"Town","Modern day","Special","Normal",TRUE,183,2,"https://brickset.com/sets/2147-1",0,1,"Box","Promotional (Airline)",NA,NA,NA,NA,9.6,19.2,6,NA,"https://images.brickset.com/sets/small/2147-1.jpg","https://images.brickset.com/sets/images/2147-1.jpg"
803,"LEGO Truck",1997,"Town","Modern day","Vehicles","Normal",TRUE,105,1,"https://brickset.com/sets/2148-1",4.3,5,"Box","Retail - limited",NA,NA,NA,NA,9.6,19.2,4.8,NA,"https://images.brickset.com/sets/small/2148-1.jpg","https://images.brickset.com/sets/images/2148-1.jpg"
804,"Color Line Container Lorry",1997,"Town","Modern day","Special","Normal",TRUE,191,1,"https://brickset.com/sets/2149-1",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2149-1.jpg","https://images.brickset.com/sets/images/2149-1.jpg"
806,"Robo Raider",1997,"Space","Action/Adventure","RoboForce","Normal",TRUE,136,1,"https://brickset.com/sets/2151-1",3.9,8,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2151-1.jpg","https://images.brickset.com/sets/images/2151-1.jpg"
807,"Robo Raptor",1997,"Space","Action/Adventure","RoboForce","Normal",TRUE,221,1,"https://brickset.com/sets/2152-1",4.1,6,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2152-1.jpg","https://images.brickset.com/sets/images/2152-1.jpg"
808,"Robo Stalker",1997,"Space","Action/Adventure","RoboForce","Normal",TRUE,280,2,"https://brickset.com/sets/2153-1",3.5,5,"Box","Retail - limited",NA,NA,NA,NA,28.8,28.8,6,NA,"https://images.brickset.com/sets/small/2153-1.jpg","https://images.brickset.com/sets/images/2153-1.jpg"
809,"Robo Master",1997,"Space","Action/Adventure","RoboForce","Normal",TRUE,366,2,"https://brickset.com/sets/2154-1",3.5,4,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2154-1.jpg","https://images.brickset.com/sets/images/2154-1.jpg"
814,"Crystal Scavenger",1997,"Aquazone","Action/Adventure","Aquaraiders","Normal",TRUE,110,1,"https://brickset.com/sets/2160-1",4.1,4,"Box","Retail - limited",NA,NA,NA,NA,14.4,24,6,NA,"https://images.brickset.com/sets/small/2160-1.jpg","https://images.brickset.com/sets/images/2160-1.jpg"
815,"Aqua Dozer",1997,"Aquazone","Action/Adventure","Aquaraiders","Normal",TRUE,136,1,"https://brickset.com/sets/2161-1",4.4,5,"Box","Retail - limited",NA,NA,NA,NA,24,28.8,6,NA,"https://images.brickset.com/sets/small/2161-1.jpg","https://images.brickset.com/sets/images/2161-1.jpg"
816,"Hydro Reef Wrecker",1997,"Aquazone","Action/Adventure","Aquaraiders","Normal",TRUE,287,2,"https://brickset.com/sets/2162-1",0,3,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2162-1.jpg","https://images.brickset.com/sets/images/2162-1.jpg"
817,"Toucan",1997,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2163-1",0,0,"Polybag","Promotional",5,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2163-1.jpg","https://images.brickset.com/sets/images/2163-1.jpg"
818,"Whale",1997,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2164-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2164-1.jpg","https://images.brickset.com/sets/images/2164-1.jpg"
819,"Rhinocerous",1997,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/2165-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2165-1.jpg","https://images.brickset.com/sets/images/2165-1.jpg"
820,"Elephant",1997,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/2166-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2166-1.jpg","https://images.brickset.com/sets/images/2166-1.jpg"
821,"Penguin",1997,"Basic","Basic",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2167-1",0,1,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2167-1.jpg","https://images.brickset.com/sets/images/2167-1.jpg"
22458,"Rattle",1997,"Primo","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/2168-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2168-1.jpg","https://images.brickset.com/sets/images/2168-1.jpg"
822,"Infomaniac",1997,"Town","Modern day","Special","Normal",TRUE,4,1,"https://brickset.com/sets/2181-1",0,2,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2181-1.jpg","https://images.brickset.com/sets/images/2181-1.jpg"
22459,"XL Bulk Bucket",1997,"Basic","Basic",NA,"Normal",TRUE,1000,NA,"https://brickset.com/sets/2184-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
823,"Freestyle Set",1997,"Freestyle","Basic",NA,"Normal",TRUE,73,1,"https://brickset.com/sets/2186-1",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2186-1.jpg","https://images.brickset.com/sets/images/2186-1.jpg"
824,"Freestyle Set",1997,"Freestyle","Basic",NA,"Normal",TRUE,60,1,"https://brickset.com/sets/2187-1",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2187-1.jpg","https://images.brickset.com/sets/images/2187-1.jpg"
825,"Freestyle Set",1997,"Freestyle","Basic",NA,"Normal",TRUE,56,1,"https://brickset.com/sets/2188-1",0,0,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2188-1.jpg","https://images.brickset.com/sets/images/2188-1.jpg"
6898,"Pony Set",1997,"Duplo","Pre-school",NA,"Normal",TRUE,3,NA,"https://brickset.com/sets/2189-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5018,"JUBEL 3+ BULK",1997,"Basic","Basic",NA,"Normal",TRUE,228,NA,"https://brickset.com/sets/2195-1",0,1,"Bucket","Retail - limited",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
22460,"Large Bulk Bucket",1997,"Basic","Basic",NA,"Normal",TRUE,466,NA,"https://brickset.com/sets/2199-1",0,0,"Bucket","Retail",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2199-1.jpg","https://images.brickset.com/sets/images/2199-1.jpg"
837,"Basic Set",1997,"Duplo","Pre-school",NA,"Normal",TRUE,32,NA,"https://brickset.com/sets/2241-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2241-1.jpg","https://images.brickset.com/sets/images/2241-1.jpg"
838,"Extra Bricks (S)",1997,"Duplo","Pre-school",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/2242-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2242-1.jpg","https://images.brickset.com/sets/images/2242-1.jpg"
839,"Farmhouse Bucket",1997,"Duplo","Pre-school",NA,"Normal",TRUE,46,1,"https://brickset.com/sets/2245-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22461,"Large Basic Set",1997,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2246-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,"Extra Bricks (M)",1997,"Duplo","Pre-school",NA,"Normal",TRUE,99,NA,"https://brickset.com/sets/2247-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2247-1.jpg","https://images.brickset.com/sets/images/2247-1.jpg"
22540,"Basic Set",1997,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2249-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,"Horse 'n' Home",1997,"Duplo","Pre-school",NA,"Normal",TRUE,72,NA,"https://brickset.com/sets/2251-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,"Basic Cannister Set",1997,"Duplo","Pre-school",NA,"Normal",TRUE,36,1,"https://brickset.com/sets/2252-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,"Happy Gardener",1997,"Duplo","Pre-school",NA,"Normal",TRUE,10,1,"https://brickset.com/sets/2261-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2261-1.jpg","https://images.brickset.com/sets/images/2261-1.jpg"
22463,"Basic Set",1997,"Duplo","Pre-school",NA,"Normal",TRUE,20,1,"https://brickset.com/sets/2262-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2262-1.jpg","https://images.brickset.com/sets/images/2262-1.jpg"
22462,"Medium Bucket",1997,"Duplo","Pre-school",NA,"Normal",TRUE,48,1,"https://brickset.com/sets/2264-1",0,0,"Bucket","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22464,"Large Puppy Clearpack",1997,"Duplo","Pre-school",NA,"Normal",TRUE,71,NA,"https://brickset.com/sets/2265-1",0,0,"Canister","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5800,"Extra Large Value Bucket",1997,"Duplo","Pre-school",NA,"Normal",TRUE,91,2,"https://brickset.com/sets/2266-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2266-1.jpg","https://images.brickset.com/sets/images/2266-1.jpg"
22465,"School Bus",1997,"Duplo","Pre-school",NA,"Normal",TRUE,70,NA,"https://brickset.com/sets/2581-1",0,0,"Other","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,"Mother & Baby",1997,"Duplo","Pre-school",NA,"Normal",TRUE,7,NA,"https://brickset.com/sets/2601-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
958,"Dinosaurs Family Home",1997,"Duplo","Pre-school",NA,"Normal",TRUE,27,2,"https://brickset.com/sets/2602-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2602-1.jpg","https://images.brickset.com/sets/images/2602-1.jpg"
649,"Dinosaur Tub",1997,"Duplo","Pre-school",NA,"Normal",TRUE,70,2,"https://brickset.com/sets/2603-1",0,0,"Tub","Retail - limited",2,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2603-1.jpg","https://images.brickset.com/sets/images/2603-1.jpg"
959,"Dino World",1997,"Duplo","Pre-school",NA,"Normal",TRUE,58,4,"https://brickset.com/sets/2604-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,"Dinosaur Park",1997,"Duplo","Pre-school",NA,"Normal",TRUE,42,4,"https://brickset.com/sets/2605-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
960,"Dump Truck",1997,"Duplo","Pre-school",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/2606-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2606-1.jpg","https://images.brickset.com/sets/images/2606-1.jpg"
961,"Speed Car",1997,"Duplo","Pre-school",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/2607-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2607-1.jpg","https://images.brickset.com/sets/images/2607-1.jpg"
9344,"Dinghy",1997,"Duplo","Pre-school",NA,"Normal",TRUE,3,1,"https://brickset.com/sets/2684-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2684-1.jpg","https://images.brickset.com/sets/images/2684-1.jpg"
1035,"Harbour",1997,"Duplo","Pre-school",NA,"Normal",TRUE,47,3,"https://brickset.com/sets/2687-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5010,"Pony Stables",1997,"Duplo","Pre-school",NA,"Normal",TRUE,41,2,"https://brickset.com/sets/2761-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5011,"Family Fun Playground",1997,"Duplo","Pre-school",NA,"Normal",TRUE,46,3,"https://brickset.com/sets/2762-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,"Pony Club",1997,"Duplo","Pre-school",NA,"Normal",TRUE,13,2,"https://brickset.com/sets/2805-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1121,"Dino Mini Set",1997,"Duplo","Pre-school",NA,"Normal",TRUE,4,1,"https://brickset.com/sets/2806-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2806-1.jpg","https://images.brickset.com/sets/images/2806-1.jpg"
1138,"Girl",1997,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/2840-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2840-1.jpg","https://images.brickset.com/sets/images/2840-1.jpg"
1139,"Boy",1997,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/2841-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2841-1.jpg","https://images.brickset.com/sets/images/2841-1.jpg"
8142,"Girl",1997,"Basic","Basic",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2842-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2842-1.jpg","https://images.brickset.com/sets/images/2842-1.jpg"
31545,"Boy",1997,"Basic","Basic",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2843-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22466,"Doggy",1997,"Basic","Basic",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/2844-1",0,0,"Polybag","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2844-1.jpg","https://images.brickset.com/sets/images/2844-1.jpg"
1140,"Indian Chief",1997,"Western","Historical","Indians","Normal",TRUE,20,1,"https://brickset.com/sets/2845-1",3.2,2,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2845-1.jpg","https://images.brickset.com/sets/images/2845-1.jpg"
1141,"Indian Kayak",1997,"Western","Historical","Indians","Normal",TRUE,18,1,"https://brickset.com/sets/2846-1",3.4,4,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2846-1.jpg","https://images.brickset.com/sets/images/2846-1.jpg"
1142,"Flyer",1997,"Space","Action/Adventure","UFO","Normal",TRUE,15,1,"https://brickset.com/sets/2847-1",3.2,7,"Box","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2847-1.jpg","https://images.brickset.com/sets/images/2847-1.jpg"
