"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth","thumbnailURL","imageURL"
4306,"Jet",1999,"Technic","Technical","Slizer","Normal",TRUE,44,NA,"https://brickset.com/sets/8504-1",3.9,9,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,11,17.5,7.6,"https://images.brickset.com/sets/small/8504-1.jpg","https://images.brickset.com/sets/images/8504-1.jpg"
4307,"Amazon",1999,"Technic","Technical","Slizer","Normal",TRUE,36,NA,"https://brickset.com/sets/8505-1",3.9,7,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,11,17.5,7.6,"https://images.brickset.com/sets/small/8505-1.jpg","https://images.brickset.com/sets/images/8505-1.jpg"
4308,"Granite",1999,"Technic","Technical","Slizer","Normal",TRUE,34,NA,"https://brickset.com/sets/8506-1",3.7,7,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,11,17.5,7.6,"https://images.brickset.com/sets/small/8506-1.jpg","https://images.brickset.com/sets/images/8506-1.jpg"
4309,"Electro",1999,"Technic","Technical","Slizer","Normal",TRUE,37,NA,"https://brickset.com/sets/8507-1",3.9,10,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,11,17.5,7.6,"https://images.brickset.com/sets/small/8507-1.jpg","https://images.brickset.com/sets/images/8507-1.jpg"
4310,"Supplementary Discs",1999,"Technic","Technical","Slizer","Normal",TRUE,5,NA,"https://brickset.com/sets/8508-1",0,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/8508-1.jpg","https://images.brickset.com/sets/images/8508-1.jpg"
4324,"Millennium Slizer",1999,"Technic","Technical","Slizer","Normal",TRUE,135,NA,"https://brickset.com/sets/8520-1",4.1,8,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,19.2,28.8,6,"https://images.brickset.com/sets/small/8520-1.jpg","https://images.brickset.com/sets/images/8520-1.jpg"
4839,"Brick Bulk Set",1999,"Education","Educational","Duplo","Normal",TRUE,144,NA,"https://brickset.com/sets/9065-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9065-1.jpg","https://images.brickset.com/sets/images/9065-1.jpg"
7670,"Vehicles",1999,"Duplo","Pre-school","Toolo","Normal",TRUE,86,2,"https://brickset.com/sets/9122-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9122-1.jpg","https://images.brickset.com/sets/images/9122-1.jpg"
4535,"Traffic Signs",1999,"Education","Educational",NA,"Normal",TRUE,172,NA,"https://brickset.com/sets/9301-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9301-1.jpg","https://images.brickset.com/sets/images/9301-1.jpg"
9340,"Numbers Set",1999,"Education","Educational","Duplo","Normal",TRUE,168,NA,"https://brickset.com/sets/9533-1",0,0,"Box","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7671,"Energy Work, Power Starter Set",1999,"Education","Educational",NA,"Normal",TRUE,804,NA,"https://brickset.com/sets/9680-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,17,38.3,30.6,"https://images.brickset.com/sets/small/9680-1.jpg","https://images.brickset.com/sets/images/9680-1.jpg"
33951,"eLAB Renewable Energy Set",1999,"Education","Educational",NA,"Normal",TRUE,721,4,"https://brickset.com/sets/9681-1",0,0,"{Not specified}","Educational",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9681-1.jpg","https://images.brickset.com/sets/images/9681-1.jpg"
4555,"RCX Programmable LEGO Brick",1999,"Mindstorms","Technical","1.0","Normal",TRUE,1,NA,"https://brickset.com/sets/9709-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9709-1.jpg","https://images.brickset.com/sets/images/9709-1.jpg"
4561,"Robotics Discovery Set",1999,"Mindstorms","Technical","1.0","Normal",TRUE,390,NA,"https://brickset.com/sets/9735-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9735-1.jpg","https://images.brickset.com/sets/images/9735-1.jpg"
4563,"RCX Remote Control Unit",1999,"Mindstorms","Technical","1.0","Normal",TRUE,1,NA,"https://brickset.com/sets/9738-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9738-1.jpg","https://images.brickset.com/sets/images/9738-1.jpg"
4565,"Robotics Invention System 1.5",1999,"Mindstorms","Technical","1.5","Normal",TRUE,717,NA,"https://brickset.com/sets/9747-1",0,0,"{Not specified}","{Not specified}",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9747-1.jpg","https://images.brickset.com/sets/images/9747-1.jpg"
4566,"Droid Developer Kit",1999,"Mindstorms","Technical","Star Wars","Normal",TRUE,657,NA,"https://brickset.com/sets/9748-1",3.8,3,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9748-1.jpg","https://images.brickset.com/sets/images/9748-1.jpg"
4568,"Temperature Sensor",1999,"Mindstorms","Technical","1.0","Normal",TRUE,1,NA,"https://brickset.com/sets/9755-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9755-1.jpg","https://images.brickset.com/sets/images/9755-1.jpg"
4569,"Rotation Sensor",1999,"Mindstorms","Technical","1.0","Normal",TRUE,1,NA,"https://brickset.com/sets/9756-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9756-1.jpg","https://images.brickset.com/sets/images/9756-1.jpg"
4570,"Touch Sensor",1999,"Mindstorms","Technical","1.0","Normal",TRUE,2,NA,"https://brickset.com/sets/9757-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9757-1.jpg","https://images.brickset.com/sets/images/9757-1.jpg"
4571,"Light Sensor",1999,"Mindstorms","Technical","1.0","Normal",TRUE,1,NA,"https://brickset.com/sets/9758-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9758-1.jpg","https://images.brickset.com/sets/images/9758-1.jpg"
26512,"ROBOLAB Starter Building Set",1999,"Education","Educational",NA,"Normal",TRUE,1615,NA,"https://brickset.com/sets/9780-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4870,"Duplo Play Wall",1999,"Education","Educational",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/9805-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9805-1.jpg","https://images.brickset.com/sets/images/9805-1.jpg"
5376,"Solar Cell",1999,"Education","Educational",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/9912-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9912-1.jpg","https://images.brickset.com/sets/images/9912-1.jpg"
5375,"Capacitor",1999,"Education","Educational",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/9916-1",0,2,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/9916-1.jpg","https://images.brickset.com/sets/images/9916-1.jpg"
29314,"Super Value Pack",1999,"Assorted","Miscellaneous","Bonus/Value Pack","Extended",TRUE,NA,NA,"https://brickset.com/sets/4127417-1",0,0,"Shrink-wrapped","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4127417-1.jpg","https://images.brickset.com/sets/images/4127417-1.jpg"
9508,"BAU MIT!",1999,"Promotional","Miscellaneous","Miscellaneous","Other",TRUE,1,NA,"https://brickset.com/sets/BAUMIT-1",0,0,"Blister pack","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/BAUMIT-1.jpg","https://images.brickset.com/sets/images/BAUMIT-1.jpg"
25832,"LEGO Modellers: Animals",1999,"Books","Miscellaneous","Dorling Kindersley","Book",TRUE,NA,NA,"https://brickset.com/sets/ISBN9780751362022-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/ISBN0751362026-1.jpg","https://images.brickset.com/sets/images/ISBN0751362026-1.jpg"
25831,"LEGO Modellers: Fabulous Figures",1999,"Books","Miscellaneous","Dorling Kindersley","Book",TRUE,NA,NA,"https://brickset.com/sets/ISBN9780751362039-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/ISBN0751362034-1.jpg","https://images.brickset.com/sets/images/ISBN0751362034-1.jpg"
4592,"The Ultimate LEGO Book",1999,"Books","Miscellaneous","Dorling Kindersley","Book",TRUE,1,NA,"https://brickset.com/sets/ISBN9780789446916-1",4.5,11,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/ISBN078944691X-1.jpg","https://images.brickset.com/sets/images/ISBN078944691X-1.jpg"
32043,"Mania Magazine January - February 1999",1999,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM26JAN1999-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM26JAN1999-1.jpg","https://images.brickset.com/sets/images/MM26JAN1999-1.jpg"
32044,"Mania Magazine March - April 1999",1999,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM27MAR1999-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM27MAR1999-1.jpg","https://images.brickset.com/sets/images/MM27MAR1999-1.jpg"
32045,"Mania Magazine May - June 1999",1999,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM28MAY1999-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM28MAY1999-1.jpg","https://images.brickset.com/sets/images/MM28MAY1999-1.jpg"
32046,"Mania Magazine July - August 1999",1999,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM29JUL1999-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM29JUL1999-1.jpg","https://images.brickset.com/sets/images/MM29JUL1999-1.jpg"
32047,"Mania Magazine September - October 1999",1999,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM30SEP1999-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM30SEP1999-1.jpg","https://images.brickset.com/sets/images/MM30SEP1999-1.jpg"
32048,"Mania Magazine November - December 1999",1999,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM31NOV1999-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/MM31NOV1999-1.jpg","https://images.brickset.com/sets/images/MM31NOV1999-1.jpg"
4609,"Quasar Digital Watch",1999,"Gear","Miscellaneous","Watches/Clocks","Gear",TRUE,NA,NA,"https://brickset.com/sets/W9950-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/W9950-1.jpg","https://images.brickset.com/sets/images/W9950-1.jpg"
