"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
1169,"Helicopter",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,18,1,"https://brickset.com/sets/2909-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2909-1.jpg","https://images.brickset.com/sets/images/2909-1.jpg"
1171,"Radical Racer",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,16,1,"https://brickset.com/sets/2912-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2912-1.jpg","https://images.brickset.com/sets/images/2912-1.jpg"
1172,"Construction",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,29,2,"https://brickset.com/sets/2913-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2913-1.jpg","https://images.brickset.com/sets/images/2913-1.jpg"
1173,"Rescue Base",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,44,3,"https://brickset.com/sets/2914-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2914-1.jpg","https://images.brickset.com/sets/images/2914-1.jpg"
1175,"MyBot",2000,"Action Wheelers","Pre-school",NA,"Normal",TRUE,31,1,"https://brickset.com/sets/2916-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2916-1.jpg","https://images.brickset.com/sets/images/2916-1.jpg"
1181,"Push Locomotive",2000,"Duplo","Pre-school","Trains","Normal",TRUE,10,1,"https://brickset.com/sets/2931-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2931-1.jpg","https://images.brickset.com/sets/images/2931-1.jpg"
1182,"Train Starter Set with Motor",2000,"Duplo","Pre-school","Trains","Normal",TRUE,29,3,"https://brickset.com/sets/2932-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2932-1.jpg","https://images.brickset.com/sets/images/2932-1.jpg"
1183,"Deluxe Train Set with Motor",2000,"Duplo","Pre-school","Trains","Normal",TRUE,75,3,"https://brickset.com/sets/2933-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2933-1.jpg","https://images.brickset.com/sets/images/2933-1.jpg"
1185,"Train Station",2000,"Duplo","Pre-school","Trains","Normal",TRUE,40,3,"https://brickset.com/sets/2936-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2936-1.jpg","https://images.brickset.com/sets/images/2936-1.jpg"
1186,"Supplementary Wagon",2000,"Duplo","Pre-school","Trains","Normal",TRUE,9,1,"https://brickset.com/sets/2937-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2937-1.jpg","https://images.brickset.com/sets/images/2937-1.jpg"
1187,"Train Tunnel",2000,"Duplo","Pre-school","Trains","Normal",TRUE,14,1,"https://brickset.com/sets/2938-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2938-1.jpg","https://images.brickset.com/sets/images/2938-1.jpg"
1189,"Play House",2000,"Duplo","Pre-school",NA,"Normal",TRUE,73,4,"https://brickset.com/sets/2942-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2942-1.jpg","https://images.brickset.com/sets/images/2942-1.jpg"
1207,"Special Tubes",2000,"Duplo","Pre-school",NA,"Normal",TRUE,37,1,"https://brickset.com/sets/2967-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2967-1.jpg","https://images.brickset.com/sets/images/2967-1.jpg"
1208,"Animal Safari",2000,"Duplo","Pre-school",NA,"Normal",TRUE,48,1,"https://brickset.com/sets/2968-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2968-1.jpg","https://images.brickset.com/sets/images/2968-1.jpg"
1224,"Pooh's Honeypot",2000,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,44,2,"https://brickset.com/sets/2989-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2989-1.jpg","https://images.brickset.com/sets/images/2989-1.jpg"
1225,"Tigger's Tree-House",2000,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,33,2,"https://brickset.com/sets/2990-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/2990-1.jpg","https://images.brickset.com/sets/images/2990-1.jpg"
1271,"Medium Idea Bucket",2000,"Duplo","Pre-school",NA,"Normal",TRUE,49,1,"https://brickset.com/sets/3048-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,"XL Idea Bucket",2000,"Duplo","Pre-school",NA,"Normal",TRUE,78,1,"https://brickset.com/sets/3049-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3049-1.jpg","https://images.brickset.com/sets/images/3049-1.jpg"
1281,"Create 'N' Race",2000,"Books","Miscellaneous","LEGO","Book",TRUE,105,NA,"https://brickset.com/sets/3057-1",0,1,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3057-1.jpg","https://images.brickset.com/sets/images/3057-1.jpg"
1282,"Busy City",2000,"Books","Miscellaneous","LEGO","Book",TRUE,73,NA,"https://brickset.com/sets/3058-1",0,1,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3058-1.jpg","https://images.brickset.com/sets/images/3058-1.jpg"
1283,"Mars Mission",2000,"Books","Miscellaneous","LEGO","Book",TRUE,85,1,"https://brickset.com/sets/3059-1",0,3,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3059-1.jpg","https://images.brickset.com/sets/images/3059-1.jpg"
1315,"Duplo Storage Chest",2000,"Duplo","Pre-school",NA,"Normal",TRUE,142,NA,"https://brickset.com/sets/3099-1",0,2,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3099-1.jpg","https://images.brickset.com/sets/images/3099-1.jpg"
1360,"Carla's Winter Camp",2000,"Scala","Girls","Dolls","Normal",TRUE,167,1,"https://brickset.com/sets/3148-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,9.6,NA,"https://images.brickset.com/sets/small/3148-1.jpg","https://images.brickset.com/sets/images/3148-1.jpg"
1361,"Happy Home",2000,"Scala","Girls","Dolls","Normal",TRUE,265,3,"https://brickset.com/sets/3149-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,65.2,11.4,NA,"https://images.brickset.com/sets/small/3149-1.jpg","https://images.brickset.com/sets/images/3149-1.jpg"
1363,"Puppy Playground",2000,"Scala","Girls","Dolls","Normal",TRUE,35,NA,"https://brickset.com/sets/3150-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,24,6,NA,"https://images.brickset.com/sets/small/3150-1.jpg","https://images.brickset.com/sets/images/3150-1.jpg"
1364,"Emma on the Move",2000,"Scala","Girls","Dolls","Normal",TRUE,65,1,"https://brickset.com/sets/3151-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28.8,4.8,NA,"https://images.brickset.com/sets/small/3151-1.jpg","https://images.brickset.com/sets/images/3151-1.jpg"
1365,"Playroom for the Baby Thomas",2000,"Scala","Girls","Dolls","Normal",TRUE,81,1,"https://brickset.com/sets/3152-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,33.6,7.2,NA,"https://images.brickset.com/sets/small/3152-1.jpg","https://images.brickset.com/sets/images/3152-1.jpg"
1366,"Olivia in Smooth Dress",2000,"Scala","Girls","Dolls","Normal",TRUE,6,1,"https://brickset.com/sets/3155-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3155-1.jpg","https://images.brickset.com/sets/images/3155-1.jpg"
1367,"Hot Wear for Woman",2000,"Scala","Girls","Dolls","Normal",TRUE,3,NA,"https://brickset.com/sets/3156-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3156-1.jpg","https://images.brickset.com/sets/images/3156-1.jpg"
1368,"Cool Wear for Girls",2000,"Scala","Girls","Dolls","Normal",TRUE,2,NA,"https://brickset.com/sets/3157-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3157-1.jpg","https://images.brickset.com/sets/images/3157-1.jpg"
1369,"Christian in Tough Wear",2000,"Scala","Girls","Dolls","Normal",TRUE,7,1,"https://brickset.com/sets/3158-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3158-1.jpg","https://images.brickset.com/sets/images/3158-1.jpg"
1370,"Celebration",2000,"Scala","Girls","Dolls","Normal",TRUE,41,NA,"https://brickset.com/sets/3159-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA,"https://images.brickset.com/sets/small/3159-1.jpg","https://images.brickset.com/sets/images/3159-1.jpg"
5863,"Half-Tub Green",2000,"Duplo","Pre-school",NA,"Normal",TRUE,90,NA,"https://brickset.com/sets/3336-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1469,"Star Wars #1 - Emperor Palpatine, Darth Maul and Darth Vader",2000,"Star Wars","Licensed","Minifig Pack","Normal",TRUE,32,3,"https://brickset.com/sets/3340-1",4.1,4,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3340-1.jpg","https://images.brickset.com/sets/images/3340-1.jpg"
1470,"Star Wars #2 - Luke Skywalker, Han Solo and Boba Fett",2000,"Star Wars","Licensed","Minifig Pack","Normal",TRUE,22,3,"https://brickset.com/sets/3341-1",4.2,3,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3341-1.jpg","https://images.brickset.com/sets/images/3341-1.jpg"
1471,"Star Wars #3 - Chewbacca and 2 Biker Scouts",2000,"Star Wars","Licensed","Minifig Pack","Normal",TRUE,22,3,"https://brickset.com/sets/3342-1",4.3,4,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3342-1.jpg","https://images.brickset.com/sets/images/3342-1.jpg"
1472,"Star Wars #4 - Battle Droid Commander and 2 Battle Droids",2000,"Star Wars","Licensed","Minifig Pack","Normal",TRUE,30,3,"https://brickset.com/sets/3343-1",3.9,5,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3343-1.jpg","https://images.brickset.com/sets/images/3343-1.jpg"
1473,"One Minifig Pack - Ninja #1",2000,"Castle","Historical","Ninja","Normal",TRUE,9,1,"https://brickset.com/sets/3344-1",0,3,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3344-1.jpg","https://images.brickset.com/sets/images/3344-1.jpg"
1474,"Three Minifig Pack - Ninja #2",2000,"Castle","Historical","Ninja","Normal",TRUE,21,3,"https://brickset.com/sets/3345-1",0,2,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3345-1.jpg","https://images.brickset.com/sets/images/3345-1.jpg"
1475,"Three Minifig Pack - Ninja #3",2000,"Castle","Historical","Ninja","Normal",TRUE,22,3,"https://brickset.com/sets/3346-1",0,5,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3346-1.jpg","https://images.brickset.com/sets/images/3346-1.jpg"
1476,"Mini Heroes Collection: Rock Raiders #1",2000,"Rock Raiders","Action/Adventure",NA,"Normal",TRUE,8,1,"https://brickset.com/sets/3347-1",0,4,"Box","LEGO exclusive",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3347-1.jpg","https://images.brickset.com/sets/images/3347-1.jpg"
1477,"Mini Heroes Collection: Rock Raiders #2",2000,"Rock Raiders","Action/Adventure",NA,"Normal",TRUE,23,3,"https://brickset.com/sets/3348-1",0,1,"Box","LEGO exclusive",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3348-1.jpg","https://images.brickset.com/sets/images/3348-1.jpg"
1478,"Mini Heroes Collection: Rock Raiders #3",2000,"Rock Raiders","Action/Adventure",NA,"Normal",TRUE,26,3,"https://brickset.com/sets/3349-1",0,2,"Box","LEGO exclusive",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3349-1.jpg","https://images.brickset.com/sets/images/3349-1.jpg"
1480,"Three Minifig Pack - City #1",2000,"Town","Modern day","City","Normal",TRUE,24,3,"https://brickset.com/sets/3350-1",0,1,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3350-1.jpg","https://images.brickset.com/sets/images/3350-1.jpg"
1481,"Three Minifig Pack - City #2",2000,"Town","Modern day","City","Normal",TRUE,21,3,"https://brickset.com/sets/3351-1",0,2,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3351-1.jpg","https://images.brickset.com/sets/images/3351-1.jpg"
1502,"Shoot 'n' Score",2000,"Sports","Modern day","Football","Normal",TRUE,22,2,"https://brickset.com/sets/3401-1",3.1,5,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3401-1.jpg","https://images.brickset.com/sets/images/3401-1.jpg"
7672,"Shoot 'n' Score (Zidane Edition)",2000,"Sports","Modern day","Football","Normal",TRUE,22,2,"https://brickset.com/sets/3401-2",3.1,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3401-2.jpg","https://images.brickset.com/sets/images/3401-2.jpg"
1503,"Stand with Lights",2000,"Sports","Modern day","Football","Normal",TRUE,62,2,"https://brickset.com/sets/3402-1",3.8,7,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,14.4,6,NA,"https://images.brickset.com/sets/small/3402-1.jpg","https://images.brickset.com/sets/images/3402-1.jpg"
1504,"Fans' Grandstand with Scoreboard",2000,"Sports","Modern day","Football","Normal",TRUE,81,3,"https://brickset.com/sets/3403-1",3.7,7,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3403-1.jpg","https://images.brickset.com/sets/images/3403-1.jpg"
1505,"Black Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,127,6,"https://brickset.com/sets/3404-1",0,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA,"https://images.brickset.com/sets/small/3404-1.jpg","https://images.brickset.com/sets/images/3404-1.jpg"
1506,"Blue Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,131,6,"https://brickset.com/sets/3405-1",0,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA,"https://images.brickset.com/sets/small/3405-1.jpg","https://images.brickset.com/sets/images/3405-1.jpg"
1507,"Americas Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,133,6,"https://brickset.com/sets/3406-1",3.7,5,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA,"https://images.brickset.com/sets/small/3406-1.jpg","https://images.brickset.com/sets/images/3406-1.jpg"
28988,"French Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,NA,NA,"https://brickset.com/sets/3406-2",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA,"https://images.brickset.com/sets/small/3406-2.jpg","https://images.brickset.com/sets/images/3406-2.jpg"
1508,"Red Team Bus",2000,"Sports","Modern day","Football","Normal",TRUE,133,6,"https://brickset.com/sets/3407-1",0,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA,"https://images.brickset.com/sets/small/3407-1.jpg","https://images.brickset.com/sets/images/3407-1.jpg"
1509,"Super Sports Coverage",2000,"Sports","Modern day","Football","Normal",TRUE,222,5,"https://brickset.com/sets/3408-1",3.7,7,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3408-1.jpg","https://images.brickset.com/sets/images/3408-1.jpg"
1510,"Championship Challenge",2000,"Sports","Modern day","Football","Normal",TRUE,294,12,"https://brickset.com/sets/3409-1",4.1,10,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,9.6,NA,"https://images.brickset.com/sets/small/3409-1.jpg","https://images.brickset.com/sets/images/3409-1.jpg"
1512,"Field Expander",2000,"Sports","Modern day","Football","Normal",TRUE,49,1,"https://brickset.com/sets/3410-1",0,5,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3410-1.jpg","https://images.brickset.com/sets/images/3410-1.jpg"
1513,"Team Transport",2000,"Sports","Modern day","Football","Collection",TRUE,131,6,"https://brickset.com/sets/3411-1",0,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,28.8,15.6,NA,"https://images.brickset.com/sets/small/3411-1.jpg","https://images.brickset.com/sets/images/3411-1.jpg"
1514,"Point Shooting",2000,"Sports","Modern day","Football","Normal",TRUE,24,1,"https://brickset.com/sets/3412-1",0,3,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA,"https://images.brickset.com/sets/small/3412-1.jpg","https://images.brickset.com/sets/images/3412-1.jpg"
1515,"Goalkeeper",2000,"Sports","Modern day","Football","Normal",TRUE,27,1,"https://brickset.com/sets/3413-1",0,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA,"https://images.brickset.com/sets/small/3413-1.jpg","https://images.brickset.com/sets/images/3413-1.jpg"
1516,"Precision Shooting",2000,"Sports","Modern day","Football","Normal",TRUE,24,1,"https://brickset.com/sets/3414-1",3,1,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA,"https://images.brickset.com/sets/small/3414-1.jpg","https://images.brickset.com/sets/images/3414-1.jpg"
1536,"Spy Runner",2000,"Town","Modern day","Special","Normal",TRUE,107,2,"https://brickset.com/sets/3439-1",0,2,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,4.8,NA,"https://images.brickset.com/sets/small/3439-1.jpg","https://images.brickset.com/sets/images/3439-1.jpg"
1540,"LEGO Mosaic",2000,"Basic","Basic","Mosaic","Normal",TRUE,2427,NA,"https://brickset.com/sets/3443-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3443-1.jpg","https://images.brickset.com/sets/images/3443-1.jpg"
1541,"2x4 Ridge Roof Tiles Steep Sloped Black",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3444-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3444-1.jpg","https://images.brickset.com/sets/images/3444-1.jpg"
1542,"2x4 Ridge Roof Tiles Steep Sloped Red",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3445-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3445-1.jpg","https://images.brickset.com/sets/images/3445-1.jpg"
1543,"2x2 Window White",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3446-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3446-1.jpg","https://images.brickset.com/sets/images/3446-1.jpg"
1544,"1x3x4 Wall Element Transparent Blue",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3447-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3447-1.jpg","https://images.brickset.com/sets/images/3447-1.jpg"
1545,"1x4x5 Black Window Frames with Clear Panes",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,20,NA,"https://brickset.com/sets/3448-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3448-1.jpg","https://images.brickset.com/sets/images/3448-1.jpg"
1546,"1x4x6 Black Door and Frames with Transparent Blue Panes",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/3449-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3449-1.jpg","https://images.brickset.com/sets/images/3449-1.jpg"
1548,"Statue of Liberty",2000,"Advanced models","Model making","Landmarks","Normal",TRUE,2882,NA,"https://brickset.com/sets/3450-1",4.4,6,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,59.5,20,NA,"https://images.brickset.com/sets/small/3450-1.jpg","https://images.brickset.com/sets/images/3450-1.jpg"
1550,"2x2 Black Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3453-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3453-1.jpg","https://images.brickset.com/sets/images/3453-1.jpg"
1551,"2x2 Light Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3454-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3454-1.jpg","https://images.brickset.com/sets/images/3454-1.jpg"
1552,"2x2 White Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3455-1",0,1,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3455-1.jpg","https://images.brickset.com/sets/images/3455-1.jpg"
1553,"2x2 Dark Green Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3456-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3456-1.jpg","https://images.brickset.com/sets/images/3456-1.jpg"
1554,"2x2 Red Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3457-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3457-1.jpg","https://images.brickset.com/sets/images/3457-1.jpg"
1555,"2x4 Black Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3458-1",0,1,"Polybag","LEGO exclusive",NA,6.99,"2007-10-24T00:00:00Z","2007-12-15T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3458-1.jpg","https://images.brickset.com/sets/images/3458-1.jpg"
1556,"2x4 Light Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3459-1",0,2,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3459-1.jpg","https://images.brickset.com/sets/images/3459-1.jpg"
1557,"2x4 White Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3460-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3460-1.jpg","https://images.brickset.com/sets/images/3460-1.jpg"
