"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","height","width","depth","weight"
2519,"5126",1,"Crane and Digger Accessories",1995,"Service Packs","Miscellaneous",NA,"Normal",TRUE,18,NA,"https://brickset.com/sets/5126-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5126-1.jpg","https://images.brickset.com/sets/images/5126-1.jpg",NA,NA,NA,NA
2520,"5127",1,"Antennas and Control Sticks",1995,"Service Packs","Miscellaneous",NA,"Normal",TRUE,37,NA,"https://brickset.com/sets/5127-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5127-1.jpg","https://images.brickset.com/sets/images/5127-1.jpg",NA,NA,NA,NA
2525,"5132",1,"Wheels, Bearings and Suspension",1995,"Service Packs","Miscellaneous",NA,"Normal",TRUE,32,NA,"https://brickset.com/sets/5132-1",0,2,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5132-1.jpg","https://images.brickset.com/sets/images/5132-1.jpg",NA,NA,NA,NA
2527,"5134",1,"Pirate Cannons with Wheels",1995,"Service Packs","Miscellaneous","Pirates","Normal",TRUE,28,NA,"https://brickset.com/sets/5134-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5134-1.jpg","https://images.brickset.com/sets/images/5134-1.jpg",NA,NA,NA,NA
2528,"5135",1,"Castle Accessories",1995,"Service Packs","Miscellaneous","Castle","Normal",TRUE,30,NA,"https://brickset.com/sets/5135-1",0,1,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5135-1.jpg","https://images.brickset.com/sets/images/5135-1.jpg",NA,NA,NA,NA
2529,"5136",1,"Belville Accessories",1995,"Service Packs","Miscellaneous","Belville","Normal",TRUE,10,NA,"https://brickset.com/sets/5136-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5136-1.jpg","https://images.brickset.com/sets/images/5136-1.jpg",NA,NA,NA,NA
2554,"5160",1,"Aquazone Accessories",1995,"Service Packs","Miscellaneous","Aquazone","Normal",TRUE,18,NA,"https://brickset.com/sets/5160-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5160-1.jpg","https://images.brickset.com/sets/images/5160-1.jpg",NA,NA,NA,NA
2662,"5268",1,"Small Low Profile Tyres",1995,"Service Packs","Miscellaneous",NA,"Normal",TRUE,8,NA,"https://brickset.com/sets/5268-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5268-1.jpg","https://images.brickset.com/sets/images/5268-1.jpg",NA,NA,NA,NA
2663,"5269",1,"Lift-Arms and Triangles",1995,"Service Packs","Miscellaneous","Technic","Normal",TRUE,12,NA,"https://brickset.com/sets/5269-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5269-1.jpg","https://images.brickset.com/sets/images/5269-1.jpg",NA,NA,NA,NA
2681,"5287",1,"Plates and Gear Racks",1995,"Service Packs","Miscellaneous","Technic","Normal",TRUE,18,NA,"https://brickset.com/sets/5287-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5287-1.jpg","https://images.brickset.com/sets/images/5287-1.jpg",NA,NA,NA,NA
2682,"5288",1,"Gear Blocks, Housings and Axles",1995,"Service Packs","Miscellaneous",NA,"Normal",TRUE,12,NA,"https://brickset.com/sets/5288-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5288-1.jpg","https://images.brickset.com/sets/images/5288-1.jpg",NA,NA,NA,NA
2804,"5541",1,"Blue Fury",1995,"Model Team","Model making",NA,"Normal",TRUE,421,NA,"https://brickset.com/sets/5541-1",4.5,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/5541-1.jpg","https://images.brickset.com/sets/images/5541-1.jpg",NA,NA,NA,NA
2872,"5810",1,"Vanity Fun",1995,"Belville","Girls",NA,"Normal",TRUE,23,1,"https://brickset.com/sets/5810-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5810-1.jpg","https://images.brickset.com/sets/images/5810-1.jpg",NA,NA,NA,NA
2883,"5830",1,"Fun-Day Sundaes",1995,"Belville","Girls",NA,"Normal",TRUE,29,2,"https://brickset.com/sets/5830-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5830-1.jpg","https://images.brickset.com/sets/images/5830-1.jpg",NA,NA,NA,NA
2892,"5840",1,"Garden Playmates",1995,"Belville","Girls",NA,"Normal",TRUE,87,1,"https://brickset.com/sets/5840-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5840-1.jpg","https://images.brickset.com/sets/images/5840-1.jpg",NA,NA,NA,NA
2977,"6008",1,"Royal King",1995,"Castle","Historical","Royal Knights","Normal",TRUE,10,1,"https://brickset.com/sets/6008-1",3.5,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6008-1.jpg","https://images.brickset.com/sets/images/6008-1.jpg",NA,NA,NA,NA
3004,"6036",1,"Skeleton Surprise",1995,"Castle","Historical","Royal Knights","Normal",TRUE,74,2,"https://brickset.com/sets/6036-1",3.8,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/6036-1.jpg","https://images.brickset.com/sets/images/6036-1.jpg",NA,NA,NA,NA
3013,"6044",1,"King's Carriage",1995,"Castle","Historical","Royal Knights","Normal",TRUE,124,4,"https://brickset.com/sets/6044-1",3.8,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6044-1.jpg","https://images.brickset.com/sets/images/6044-1.jpg",NA,NA,NA,NA
3040,"6078",1,"Royal Drawbridge",1995,"Castle","Historical","Royal Knights","Normal",TRUE,258,5,"https://brickset.com/sets/6078-1",4,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6078-1.jpg","https://images.brickset.com/sets/images/6078-1.jpg",NA,NA,NA,NA
3053,"6090",1,"Royal Knight's Castle",1995,"Castle","Historical","Royal Knights","Normal",TRUE,764,11,"https://brickset.com/sets/6090-1",4.5,26,"Box","Retail",NA,"https://images.brickset.com/sets/small/6090-1.jpg","https://images.brickset.com/sets/images/6090-1.jpg",NA,NA,NA,NA
3072,"6115",1,"Shark Scout",1995,"Aquazone","Action/Adventure","Aquasharks","Normal",TRUE,28,1,"https://brickset.com/sets/6115-1",3.5,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/6115-1.jpg","https://images.brickset.com/sets/images/6115-1.jpg",NA,NA,NA,NA
3073,"6125",1,"Sea Sprint 9",1995,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,32,1,"https://brickset.com/sets/6125-1",3.5,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/6125-1.jpg","https://images.brickset.com/sets/images/6125-1.jpg",NA,NA,NA,NA
3079,"6155",1,"Deep Sea Predator",1995,"Aquazone","Action/Adventure","Aquasharks","Normal",TRUE,103,1,"https://brickset.com/sets/6155-1",4.1,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6155-1.jpg","https://images.brickset.com/sets/images/6155-1.jpg",NA,NA,NA,NA
3082,"6175",1,"Crystal Explorer Sub",1995,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,167,2,"https://brickset.com/sets/6175-1",4.2,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/6175-1.jpg","https://images.brickset.com/sets/images/6175-1.jpg",NA,NA,NA,NA
3085,"6195",1,"Neptune Discovery Lab",1995,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,508,4,"https://brickset.com/sets/6195-1",4.6,19,"Box","Retail",NA,"https://images.brickset.com/sets/small/6195-1.jpg","https://images.brickset.com/sets/images/6195-1.jpg",NA,NA,NA,NA
3110,"6254",1,"Rocky Reef",1995,"Pirates","Historical",NA,"Normal",TRUE,103,3,"https://brickset.com/sets/6254-1",3.9,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/6254-1.jpg","https://images.brickset.com/sets/images/6254-1.jpg",NA,NA,NA,NA
3121,"6263",1,"Imperial Outpost",1995,"Pirates","Historical","Imperial Guards","Normal",TRUE,216,4,"https://brickset.com/sets/6263-1",4.1,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6263-1.jpg","https://images.brickset.com/sets/images/6263-1.jpg",NA,NA,NA,NA
3135,"6279",1,"Skull Island",1995,"Pirates","Historical",NA,"Normal",TRUE,378,6,"https://brickset.com/sets/6279-1",4.3,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6279-1.jpg","https://images.brickset.com/sets/images/6279-1.jpg",NA,NA,NA,NA
3186,"6336",1,"Launch Response Unit",1995,"Town","Modern day","Launch Command","Normal",TRUE,185,2,"https://brickset.com/sets/6336-1",3.9,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6336-1.jpg","https://images.brickset.com/sets/images/6336-1.jpg",NA,NA,NA,NA
3188,"6338",1,"Hurricane Harbour",1995,"Town","Modern day","Coastguard","Normal",TRUE,364,3,"https://brickset.com/sets/6338-1",4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6338-1.jpg","https://images.brickset.com/sets/images/6338-1.jpg",NA,NA,NA,NA
3189,"6339",1,"Shuttle Launch Pad",1995,"Town","Modern day","Launch Command","Normal",TRUE,564,4,"https://brickset.com/sets/6339-1",4.6,14,"Box","Retail",NA,"https://images.brickset.com/sets/small/6339-1.jpg","https://images.brickset.com/sets/images/6339-1.jpg",NA,NA,NA,NA
3269,"6414",1,"Dolphin Point",1995,"Town","Modern day","Paradisa","Normal",TRUE,207,4,"https://brickset.com/sets/6414-1",4.1,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6414-1.jpg","https://images.brickset.com/sets/images/6414-1.jpg",NA,NA,NA,NA
3335,"6484",1,"F1 Hauler",1995,"Town","Modern day","Rescue","Normal",TRUE,269,3,"https://brickset.com/sets/6484-1",4.2,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6484-1.jpg","https://images.brickset.com/sets/images/6484-1.jpg",NA,NA,NA,NA
3370,"6516",1,"Moon Walker",1995,"Town","Modern day","Launch Command","Normal",TRUE,34,1,"https://brickset.com/sets/6516-1",3.3,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6516-1.jpg","https://images.brickset.com/sets/images/6516-1.jpg",NA,NA,NA,NA
3381,"6525",1,"Blaze Commander",1995,"Town","Modern day","Fire","Normal",TRUE,50,1,"https://brickset.com/sets/6525-1",3.4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6525-1.jpg","https://images.brickset.com/sets/images/6525-1.jpg",NA,NA,NA,NA
3394,"6535",1,"Dumper",1995,"Town","Modern day","Construction","Normal",TRUE,42,1,"https://brickset.com/sets/6535-1",3.3,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6535-1.jpg","https://images.brickset.com/sets/images/6535-1.jpg",NA,NA,NA,NA
3403,"6544",1,"Shuttle Transcon 2",1995,"Town","Modern day","Launch Command","Normal",TRUE,342,3,"https://brickset.com/sets/6544-1",4.4,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6544-1.jpg","https://images.brickset.com/sets/images/6544-1.jpg",NA,NA,NA,NA
3423,"6562",1,"Gas Stop Shop",1995,"Town","Modern day","Shops and Services","Normal",TRUE,221,3,"https://brickset.com/sets/6562-1",3.9,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6562-1.jpg","https://images.brickset.com/sets/images/6562-1.jpg",NA,NA,NA,NA
3451,"6596",1,"Wave Master",1995,"Town","Modern day","Boats","Normal",TRUE,134,1,"https://brickset.com/sets/6596-1",4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6596-1.jpg","https://images.brickset.com/sets/images/6596-1.jpg",NA,NA,NA,NA
3471,"6614",1,"Launch Evac 1",1995,"Town","Modern day","Launch Command","Normal",TRUE,122,1,"https://brickset.com/sets/6614-1",3.9,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6614-1.jpg","https://images.brickset.com/sets/images/6614-1.jpg",NA,NA,NA,NA
3493,"6639",1,"Raven Racer",1995,"Town","Modern day","Racing","Normal",TRUE,66,1,"https://brickset.com/sets/6639-1",3.3,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6639-1.jpg","https://images.brickset.com/sets/images/6639-1.jpg",NA,NA,NA,NA
3503,"6649",1,"Street Sweeper",1995,"Town","Modern day","Maintenance","Normal",TRUE,63,1,"https://brickset.com/sets/6649-1",4.1,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6649-1.jpg","https://images.brickset.com/sets/images/6649-1.jpg",NA,NA,NA,NA
4144,"8210",1,"Nitro GTX bike",1995,"Technic","Technical",NA,"Normal",TRUE,86,NA,"https://brickset.com/sets/8210-1",3.6,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8210-1.jpg","https://images.brickset.com/sets/images/8210-1.jpg",NA,NA,NA,NA
4154,"8225",1,"Road Rally V",1995,"Technic","Technical",NA,"Normal",TRUE,96,1,"https://brickset.com/sets/8225-1",3.6,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8225-1.jpg","https://images.brickset.com/sets/images/8225-1.jpg",NA,NA,NA,NA
4160,"8235",1,"Front End Loader",1995,"Technic","Technical",NA,"Normal",TRUE,165,1,"https://brickset.com/sets/8235-1",3.5,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8235-1.jpg","https://images.brickset.com/sets/images/8235-1.jpg",NA,NA,NA,NA
4184,"8280",1,"Fire Engine",1995,"Technic","Technical",NA,"Normal",TRUE,424,2,"https://brickset.com/sets/8280-1",3.9,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8280-1.jpg","https://images.brickset.com/sets/images/8280-1.jpg",NA,NA,NA,NA
4246,"8412",1,"Nighthawk",1995,"Technic","Technical",NA,"Normal",TRUE,286,NA,"https://brickset.com/sets/8412-1",4.1,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8412-1.jpg","https://images.brickset.com/sets/images/8412-1.jpg",NA,NA,NA,NA
4250,"8422",1,"Circuit Shock Racer",1995,"Technic","Technical",NA,"Normal",TRUE,315,NA,"https://brickset.com/sets/8422-1",3.8,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8422-1.jpg","https://images.brickset.com/sets/images/8422-1.jpg",NA,NA,NA,NA
4265,"8440",1,"Formula Flash",1995,"Technic","Technical",NA,"Normal",TRUE,414,NA,"https://brickset.com/sets/8440-1",3.8,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8440-1.jpg","https://images.brickset.com/sets/images/8440-1.jpg",NA,NA,NA,NA
4283,"8460",1,"Pneumatic Crane Truck",1995,"Technic","Technical",NA,"Normal",TRUE,850,NA,"https://brickset.com/sets/8460-1",4.4,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/8460-1.jpg","https://images.brickset.com/sets/images/8460-1.jpg",NA,NA,NA,NA
4300,"8485",1,"Control Centre II",1995,"Technic","Technical",NA,"Normal",TRUE,1079,NA,"https://brickset.com/sets/8485-1",4.5,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8485-1.jpg","https://images.brickset.com/sets/images/8485-1.jpg",NA,NA,NA,NA
4854,"9170",1,"Community People Set",1995,"Dacta","Educational",NA,"Normal",TRUE,18,18,"https://brickset.com/sets/9170-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9170-1.jpg","https://images.brickset.com/sets/images/9170-1.jpg",NA,NA,NA,NA
4855,"9171",1,"World People",1995,"Dacta","Educational",NA,"Normal",TRUE,24,24,"https://brickset.com/sets/9171-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9171-1.jpg","https://images.brickset.com/sets/images/9171-1.jpg",NA,NA,NA,NA
33834,"9180",1,"Medical Centre",1995,"Dacta","Educational","Duplo","Normal",TRUE,69,7,"https://brickset.com/sets/9180-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
9433,"9605",1,"4.5V Technic Resource Set",1995,"Dacta","Educational","Technic","Normal",TRUE,268,NA,"https://brickset.com/sets/9605-1",0,0,"Box","Educational",NA,"https://images.brickset.com/sets/small/9605-1.jpg","https://images.brickset.com/sets/images/9605-1.jpg",NA,NA,NA,NA
23267,"9609",1,"Technology Resource Set",1995,"Dacta","Educational","Technic","Normal",TRUE,1733,NA,"https://brickset.com/sets/9609-1",0,0,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/9609-1.jpg","https://images.brickset.com/sets/images/9609-1.jpg",NA,NA,NA,NA
4898,"9616",1,"Wheels and Axles Set",1995,"Dacta","Educational","Technic","Normal",TRUE,75,1,"https://brickset.com/sets/9616-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9616-1.jpg","https://images.brickset.com/sets/images/9616-1.jpg",NA,NA,NA,NA
26366,"9652",1,"Fun Time Gears",1995,"Dacta","Educational","Duplo","Normal",TRUE,27,NA,"https://brickset.com/sets/9652-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9652-1.jpg","https://images.brickset.com/sets/images/9652-1.jpg",NA,NA,NA,NA
9432,"9653",1,"Mechanical Toy Shop",1995,"Dacta","Educational","Duplo","Normal",TRUE,32,2,"https://brickset.com/sets/9653-1",0,0,"Plastic box","Educational",NA,NA,NA,NA,NA,NA,NA
4838,"9660",1,"Early Structures",1995,"Dacta","Educational","Duplo","Normal",TRUE,107,2,"https://brickset.com/sets/9660-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9660-1.jpg","https://images.brickset.com/sets/images/9660-1.jpg",NA,NA,NA,2.27
9399,"9701",1,"Control Lab Building Set",1995,"Dacta","Educational","Technic","Normal",TRUE,557,NA,"https://brickset.com/sets/9701-1",0,0,"Plastic box","{Not specified}",NA,"https://images.brickset.com/sets/small/9701-1.jpg","https://images.brickset.com/sets/images/9701-1.jpg",NA,NA,NA,NA
22875,"9751",1,"Control Lab Serial Interface & Adapter",1995,"Dacta","Educational","Technic","Normal",TRUE,2,NA,"https://brickset.com/sets/9751-1",0,0,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/9751-1.jpg","https://images.brickset.com/sets/images/9751-1.jpg",NA,NA,NA,NA
5378,"9891",1,"Angle Sensor",1995,"Dacta","Educational",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/9891-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9891-1.jpg","https://images.brickset.com/sets/images/9891-1.jpg",NA,NA,NA,NA
9299,"9938",1,"Conveyor Belt Links",1995,"Dacta","Educational",NA,"Normal",TRUE,36,NA,"https://brickset.com/sets/9938-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA
31847,"BONUS",1,"LEGO Festival Bonus Offer Pack",1995,"Basic","Basic",NA,"Other",TRUE,414,NA,"https://brickset.com/sets/BONUS-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/BONUS-1.jpg","https://images.brickset.com/sets/images/BONUS-1.jpg",NA,NA,NA,NA
32019,"MM02JAN1995",1,"Mania Magazine January - February 1995",1995,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM02JAN1995-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM02JAN1995-1.jpg","https://images.brickset.com/sets/images/MM02JAN1995-1.jpg",NA,NA,NA,NA
32020,"MM03MAR1995",1,"Mania Magazine March - April 1995",1995,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM03MAR1995-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM03MAR1995-1.jpg","https://images.brickset.com/sets/images/MM03MAR1995-1.jpg",NA,NA,NA,NA
32021,"MM04MAY1995",1,"Mania Magazine May - June 1995",1995,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM04MAY1995-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM04MAY1995-1.jpg","https://images.brickset.com/sets/images/MM04MAY1995-1.jpg",NA,NA,NA,NA
32022,"MM05JUL1995",1,"Mania Magazine July - August 1995",1995,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM05JUL1995-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM05JUL1995-1.jpg","https://images.brickset.com/sets/images/MM05JUL1995-1.jpg",NA,NA,NA,NA
32023,"MM06SEP1995",1,"Mania Magazine September - October 1995",1995,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM06SEP1995-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM06SEP1995-1.jpg","https://images.brickset.com/sets/images/MM06SEP1995-1.jpg",NA,NA,NA,NA
32024,"MM07NOV1995",1,"Mania Magazine November - December 1995",1995,"Books","Miscellaneous","Mania Magazine","Book",TRUE,NA,NA,"https://brickset.com/sets/MM07NOV1995-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/MM07NOV1995-1.jpg","https://images.brickset.com/sets/images/MM07NOV1995-1.jpg",NA,NA,NA,NA
