"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","height","width","depth"
2659,"5265",1,"Wheels with 43 and 24 mm Tyres",1989,"Service Packs","Miscellaneous",NA,"Normal",TRUE,16,NA,"https://brickset.com/sets/5265-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5265-1.jpg","https://images.brickset.com/sets/images/5265-1.jpg",NA,NA,NA
2660,"5266",1,"Gear Racks, Gear Wheels and Pulley Wheels",1989,"Service Packs","Miscellaneous","Technic","Normal",TRUE,22,NA,"https://brickset.com/sets/5266-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/5266-1.jpg","https://images.brickset.com/sets/images/5266-1.jpg",NA,NA,NA
3026,"6060",1,"Knight's Challenge",1989,"Castle","Historical","Lion Knights","Normal",TRUE,168,8,"https://brickset.com/sets/6060-1",4.3,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/6060-1.jpg","https://images.brickset.com/sets/images/6060-1.jpg",NA,NA,NA
3039,"6077",2,"Forestmen's River Fortress",1989,"Castle","Historical","Forestmen","Normal",TRUE,357,6,"https://brickset.com/sets/6077-2",4.4,9,"Box","Retail",8,"https://images.brickset.com/sets/small/6077-2.jpg","https://images.brickset.com/sets/images/6077-2.jpg",NA,NA,NA
9289,"6200",1,"Double Pack",1989,"Pirates","Historical","Bonus/Value Pack","Collection",TRUE,45,NA,"https://brickset.com/sets/6200-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/6200-1.jpg","https://images.brickset.com/sets/images/6200-1.jpg",NA,NA,NA
3096,"6235",1,"Buried Treasure",1989,"Pirates","Historical",NA,"Normal",TRUE,20,1,"https://brickset.com/sets/6235-1",3.6,15,"Box","Retail",NA,"https://images.brickset.com/sets/small/6235-1.jpg","https://images.brickset.com/sets/images/6235-1.jpg",NA,NA,NA
3101,"6245",1,"Harbour Sentry",1989,"Pirates","Historical","Imperial Guards","Normal",TRUE,25,1,"https://brickset.com/sets/6245-1",3.7,22,"Box","Retail",NA,"https://images.brickset.com/sets/small/6245-1.jpg","https://images.brickset.com/sets/images/6245-1.jpg",NA,NA,NA
3108,"6251",1,"Pirate Minifigures",1989,"Pirates","Historical","Accessories","Normal",TRUE,33,5,"https://brickset.com/sets/6251-1",4.1,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6251-1.jpg","https://images.brickset.com/sets/images/6251-1.jpg",NA,NA,NA
3111,"6255",1,"Pirates Comic",1989,"Pirates","Historical",NA,"Normal",TRUE,12,2,"https://brickset.com/sets/6255-1",4.4,4,"Other","Retail",NA,"https://images.brickset.com/sets/small/6255-1.jpg","https://images.brickset.com/sets/images/6255-1.jpg",NA,NA,NA
3113,"6257",1,"Castaway's Raft",1989,"Pirates","Historical",NA,"Normal",TRUE,54,3,"https://brickset.com/sets/6257-1",3.8,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/6257-1.jpg","https://images.brickset.com/sets/images/6257-1.jpg",NA,NA,NA
3118,"6260",1,"Shipwreck Island",1989,"Pirates","Historical",NA,"Normal",TRUE,71,2,"https://brickset.com/sets/6260-1",4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6260-1.jpg","https://images.brickset.com/sets/images/6260-1.jpg",NA,NA,NA
3123,"6265",1,"Sabre Island",1989,"Pirates","Historical",NA,"Normal",TRUE,96,3,"https://brickset.com/sets/6265-1",4.2,27,"Box","Retail",NA,"https://images.brickset.com/sets/small/6265-1.jpg","https://images.brickset.com/sets/images/6265-1.jpg",NA,NA,NA
3128,"6270",1,"Forbidden Island",1989,"Pirates","Historical",NA,"Normal",TRUE,182,4,"https://brickset.com/sets/6270-1",4.3,16,"Box","Retail",NA,"https://images.brickset.com/sets/small/6270-1.jpg","https://images.brickset.com/sets/images/6270-1.jpg",NA,NA,NA
3131,"6274",1,"Caribbean Clipper",1989,"Pirates","Historical",NA,"Normal",TRUE,378,4,"https://brickset.com/sets/6274-1",4.3,19,"Box","Retail",NA,"https://images.brickset.com/sets/small/6274-1.jpg","https://images.brickset.com/sets/images/6274-1.jpg",NA,NA,NA
3132,"6276",1,"Eldorado Fortress",1989,"Pirates","Historical",NA,"Normal",TRUE,506,8,"https://brickset.com/sets/6276-1",4.6,23,"Box","Retail",NA,"https://images.brickset.com/sets/small/6276-1.jpg","https://images.brickset.com/sets/images/6276-1.jpg",NA,NA,NA
3138,"6285",1,"Black Seas Barracuda",1989,"Pirates","Historical",NA,"Normal",TRUE,909,8,"https://brickset.com/sets/6285-1",4.7,41,"Box","Retail",NA,"https://images.brickset.com/sets/small/6285-1.jpg","https://images.brickset.com/sets/images/6285-1.jpg",NA,NA,NA
3206,"6355",1,"Derby Trotter",1989,"Town","Modern day","Leisure","Normal",TRUE,140,1,"https://brickset.com/sets/6355-1",4,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/6355-1.jpg","https://images.brickset.com/sets/images/6355-1.jpg",NA,NA,NA
3242,"6387",1,"Coastal Rescue Base",1989,"Town","Modern day","Coastguard","Normal",TRUE,374,4,"https://brickset.com/sets/6387-1",4,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/6387-1.jpg","https://images.brickset.com/sets/images/6387-1.jpg",NA,NA,NA
3243,"6388",1,"Holiday Home with Camper",1989,"Town","Modern day","Leisure","Normal",TRUE,334,4,"https://brickset.com/sets/6388-1",4.6,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6388-1.jpg","https://images.brickset.com/sets/images/6388-1.jpg",NA,NA,NA
3332,"6481",1,"Construction Crew",1989,"Town","Modern day","Construction","Normal",TRUE,169,2,"https://brickset.com/sets/6481-1",4.4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6481-1.jpg","https://images.brickset.com/sets/images/6481-1.jpg",NA,NA,NA
3333,"6482",1,"Rescue Helicopter",1989,"Town","Modern day","Rescue","Normal",TRUE,198,3,"https://brickset.com/sets/6482-1",4.4,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6482-1.jpg","https://images.brickset.com/sets/images/6482-1.jpg",NA,NA,NA
3355,"6506",1,"Precinct Cruiser",1989,"Town","Modern day","Police","Normal",TRUE,32,1,"https://brickset.com/sets/6506-1",3.2,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6506-1.jpg","https://images.brickset.com/sets/images/6506-1.jpg",NA,NA,NA
3357,"6507",1,"Mini Dumper",1989,"Town","Modern day","Construction","Normal",TRUE,30,1,"https://brickset.com/sets/6507-1",3.2,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6507-1.jpg","https://images.brickset.com/sets/images/6507-1.jpg",NA,NA,NA
3382,"6526",1,"Red Line Racer",1989,"Town","Modern day","Racing","Normal",TRUE,47,1,"https://brickset.com/sets/6526-1",3,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6526-1.jpg","https://images.brickset.com/sets/images/6526-1.jpg",NA,NA,NA
3383,"6527",1,"Tipper Truck",1989,"Town","Modern day","Construction","Normal",TRUE,43,1,"https://brickset.com/sets/6527-1",3.5,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/6527-1.jpg","https://images.brickset.com/sets/images/6527-1.jpg",NA,NA,NA
3384,"6528",1,"Sand Storm Racer",1989,"Town","Modern day","Vehicles","Normal",TRUE,39,1,"https://brickset.com/sets/6528-1",3.2,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6528-1.jpg","https://images.brickset.com/sets/images/6528-1.jpg",NA,NA,NA
3446,"6591",1,"Nitro-Dragsters",1989,"Town","Modern day","Racing","Normal",TRUE,143,2,"https://brickset.com/sets/6591-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/6591-1.jpg","https://images.brickset.com/sets/images/6591-1.jpg",NA,NA,NA
3514,"6660",1,"Hook & Haul Wrecker",1989,"Town","Modern day","Vehicles","Normal",TRUE,52,1,"https://brickset.com/sets/6660-1",4,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6660-1.jpg","https://images.brickset.com/sets/images/6660-1.jpg",NA,NA,NA
3515,"6661",1,"Mobile TV Studio",1989,"Town","Modern day","Vehicles","Normal",TRUE,78,1,"https://brickset.com/sets/6661-1",3.8,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6661-1.jpg","https://images.brickset.com/sets/images/6661-1.jpg",NA,NA,NA
3525,"6671",1,"Utility Repair Lift",1989,"Town","Modern day","Maintenance","Normal",TRUE,92,1,"https://brickset.com/sets/6671-1",4,7,"Box","Retail",6,"https://images.brickset.com/sets/small/6671-1.jpg","https://images.brickset.com/sets/images/6671-1.jpg",NA,NA,NA
3610,"6781",1,"SP-Striker",1989,"Space","Action/Adventure","Space Police","Normal",TRUE,230,2,"https://brickset.com/sets/6781-1",4.6,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6781-1.jpg","https://images.brickset.com/sets/images/6781-1.jpg",NA,NA,NA
3625,"6810",1,"Laser Ranger",1989,"Space","Action/Adventure","Futuron","Normal",TRUE,41,1,"https://brickset.com/sets/6810-1",3.7,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/6810-1.jpg","https://images.brickset.com/sets/images/6810-1.jpg",NA,NA,NA
3645,"6831",1,"Message Decoder",1989,"Space","Action/Adventure","Space Police","Normal",TRUE,34,1,"https://brickset.com/sets/6831-1",3.8,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6831-1.jpg","https://images.brickset.com/sets/images/6831-1.jpg",NA,NA,NA
3661,"6850",1,"Auxiliary Patroller",1989,"Space","Action/Adventure","Futuron","Normal",TRUE,46,1,"https://brickset.com/sets/6850-1",3.9,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6850-1.jpg","https://images.brickset.com/sets/images/6850-1.jpg",NA,NA,NA
3684,"6886",1,"Galactic Peace Keeper",1989,"Space","Action/Adventure","Space Police","Normal",TRUE,121,2,"https://brickset.com/sets/6886-1",4.3,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/6886-1.jpg","https://images.brickset.com/sets/images/6886-1.jpg",NA,NA,NA
3692,"6895",1,"Spy Trak 1",1989,"Space","Action/Adventure","Space Police","Normal",TRUE,148,2,"https://brickset.com/sets/6895-1",4.1,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/6895-1.jpg","https://images.brickset.com/sets/images/6895-1.jpg",NA,NA,NA
3730,"6955",1,"Space Lock-Up Isolation Base",1989,"Space","Action/Adventure","Space Police","Normal",TRUE,253,3,"https://brickset.com/sets/6955-1",4.4,7,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/6955-1.jpg","https://images.brickset.com/sets/images/6955-1.jpg",NA,NA,NA
3754,"6986",1,"Mission Commander",1989,"Space","Action/Adventure","Space Police","Normal",TRUE,478,3,"https://brickset.com/sets/6986-1",4.6,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6986-1.jpg","https://images.brickset.com/sets/images/6986-1.jpg",NA,NA,NA
4100,"8024",1,"Universal Set",1989,"Technic","Technical","Universal","Normal",TRUE,113,NA,"https://brickset.com/sets/8024-1",3.3,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8024-1.jpg","https://images.brickset.com/sets/images/8024-1.jpg",NA,NA,NA
4104,"8034",1,"Universal Set",1989,"Technic","Technical","Universal","Normal",TRUE,187,NA,"https://brickset.com/sets/8034-1",3.8,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8034-1.jpg","https://images.brickset.com/sets/images/8034-1.jpg",NA,NA,NA
4109,"8044",1,"Universal Pneumatic Set",1989,"Technic","Technical","Universal","Normal",TRUE,198,NA,"https://brickset.com/sets/8044-1",3.8,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8044-1.jpg","https://images.brickset.com/sets/images/8044-1.jpg",NA,NA,NA
4112,"8054",1,"Universal Motor Set",1989,"Technic","Technical","Universal","Normal",TRUE,196,NA,"https://brickset.com/sets/8054-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8054-1.jpg","https://images.brickset.com/sets/images/8054-1.jpg",NA,NA,NA
4477,"8835",1,"Forklift",1989,"Technic","Technical",NA,"Normal",TRUE,240,NA,"https://brickset.com/sets/8835-1",3.6,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8835-1.jpg","https://images.brickset.com/sets/images/8835-1.jpg",NA,NA,NA
4497,"8854",1,"Power Crane",1989,"Technic","Technical",NA,"Normal",TRUE,516,NA,"https://brickset.com/sets/8854-1",4.3,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8854-1.jpg","https://images.brickset.com/sets/images/8854-1.jpg",NA,NA,NA
4507,"8862",1,"Backhoe Grader",1989,"Technic","Technical",NA,"Normal",TRUE,671,NA,"https://brickset.com/sets/8862-1",4.4,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/8862-1.jpg","https://images.brickset.com/sets/images/8862-1.jpg",NA,NA,NA
22626,"9154",1,"Bridge and rails",1989,"Dacta","Educational","Duplo","Normal",TRUE,32,NA,"https://brickset.com/sets/9154-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9154-1.jpg","https://images.brickset.com/sets/images/9154-1.jpg",NA,NA,NA
30490,"9802",1,"Supplementary bricks for LEGO play tables",1989,"Dacta","Educational","Supplementary Set","Normal",TRUE,NA,NA,"https://brickset.com/sets/9802-1",0,0,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/9802-1.jpg","https://images.brickset.com/sets/images/9802-1.jpg",NA,NA,NA
31856,"BK07SPR1989",1,"BRICK KICKS Spring '89",1989,"Books","Miscellaneous","Brick Kicks","Book",TRUE,NA,NA,"https://brickset.com/sets/BK07SPR1989-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/BK07SPR1989-1.jpg","https://images.brickset.com/sets/images/BK07SPR1989-1.jpg",NA,NA,NA
31857,"BK08SUM1989",1,"BRICK KICKS Summer '89",1989,"Books","Miscellaneous","Brick Kicks","Book",TRUE,NA,NA,"https://brickset.com/sets/BK08SUM1989-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/BK08SUM1989-1.jpg","https://images.brickset.com/sets/images/BK08SUM1989-1.jpg",NA,NA,NA
31858,"BK09FAL1989",1,"BRICK KICKS Fall '89",1989,"Books","Miscellaneous","Brick Kicks","Book",TRUE,NA,NA,"https://brickset.com/sets/BK09FAL1989-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/BK09FAL1989-1.jpg","https://images.brickset.com/sets/images/BK09FAL1989-1.jpg",NA,NA,NA
31859,"BK10WIN1989",1,"BRICK KICKS Winter 1989",1989,"Books","Miscellaneous","Brick Kicks","Book",TRUE,NA,NA,"https://brickset.com/sets/BK10WIN1989-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/BK10WIN1989-1.jpg","https://images.brickset.com/sets/images/BK10WIN1989-1.jpg",NA,NA,NA
