"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","height","width","depth"
3158,"6310",1,"Road Plates, Junction",1986,"Town","Modern day","Accessories","Normal",TRUE,2,NA,"https://brickset.com/sets/6310-1",4.2,2,"Shrink-wrapped","Retail",NA,"https://images.brickset.com/sets/small/6310-1.jpg","https://images.brickset.com/sets/images/6310-1.jpg",NA,NA,NA
3159,"6311",1,"Road Plates, Curved",1986,"Town","Modern day","Accessories","Normal",TRUE,2,NA,"https://brickset.com/sets/6311-1",3.9,3,"Shrink-wrapped","Retail",NA,"https://images.brickset.com/sets/small/6311-1.jpg","https://images.brickset.com/sets/images/6311-1.jpg",NA,NA,NA
3160,"6312",1,"Road Plates, Straight",1986,"Town","Modern day","Accessories","Normal",TRUE,2,NA,"https://brickset.com/sets/6312-1",4,3,"Shrink-wrapped","Retail",NA,"https://images.brickset.com/sets/small/6312-1.jpg","https://images.brickset.com/sets/images/6312-1.jpg",NA,NA,NA
3161,"6313",1,"Road Plates, Cross",1986,"Town","Modern day","Accessories","Normal",TRUE,2,NA,"https://brickset.com/sets/6313-1",4.3,2,"Shrink-wrapped","Retail",NA,"https://images.brickset.com/sets/small/6313-1.jpg","https://images.brickset.com/sets/images/6313-1.jpg",NA,NA,NA
3210,"6359",1,"Horse Trailer",1986,"Town","Modern day","Leisure","Normal",TRUE,141,1,"https://brickset.com/sets/6359-1",3.9,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6359-1.jpg","https://images.brickset.com/sets/images/6359-1.jpg",NA,NA,NA
3212,"6360",1,"Weekend Cottage",1986,"Town","Modern day","Leisure","Normal",TRUE,113,2,"https://brickset.com/sets/6360-1",4,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6360-1.jpg","https://images.brickset.com/sets/images/6360-1.jpg",NA,NA,NA
3213,"6361",1,"Mobile Crane",1986,"Town","Modern day","Vehicles","Normal",TRUE,163,1,"https://brickset.com/sets/6361-1",4.1,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6361-1.jpg","https://images.brickset.com/sets/images/6361-1.jpg",NA,NA,NA
3232,"6378",1,"Shell Service Station",1986,"Town","Modern day","Shops and Services","Normal",TRUE,291,2,"https://brickset.com/sets/6378-1",4.4,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6378-1.jpg","https://images.brickset.com/sets/images/6378-1.jpg",NA,NA,NA
3233,"6379",1,"Riding Stable",1986,"Town","Modern day","Leisure","Normal",TRUE,275,2,"https://brickset.com/sets/6379-1",4.2,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6379-1.jpg","https://images.brickset.com/sets/images/6379-1.jpg",NA,NA,NA
3241,"6386",1,"Police Command Base",1986,"Town","Modern day","Police","Normal",TRUE,381,4,"https://brickset.com/sets/6386-1",4.2,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/6386-1.jpg","https://images.brickset.com/sets/images/6386-1.jpg",NA,NA,NA
3304,"6450",1,"Mobile Police Truck",1986,"Town","Modern day","Police","Normal",TRUE,77,1,"https://brickset.com/sets/6450-1",4.1,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6450-1.jpg","https://images.brickset.com/sets/images/6450-1.jpg",NA,NA,NA
3331,"6480",1,"Hook and Ladder Truck",1986,"Town","Modern day","Fire","Normal",TRUE,118,1,"https://brickset.com/sets/6480-1",4.1,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6480-1.jpg","https://images.brickset.com/sets/images/6480-1.jpg",NA,NA,NA
3469,"6612",1,"Fire Chief's Car",1986,"Town","Modern day","Fire","Normal",TRUE,29,1,"https://brickset.com/sets/6612-1",2.9,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6612-1.jpg","https://images.brickset.com/sets/images/6612-1.jpg",5.8,9.5,3.7
3470,"6613",1,"Telephone Booth",1986,"Town","Modern day","Shops and Services","Normal",TRUE,24,1,"https://brickset.com/sets/6613-1",3.7,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/6613-1.jpg","https://images.brickset.com/sets/images/6613-1.jpg",5.8,9.5,3.8
3491,"6634",1,"Stock Car",1986,"Town","Modern day","Racing","Normal",TRUE,47,1,"https://brickset.com/sets/6634-1",3.8,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/6634-1.jpg","https://images.brickset.com/sets/images/6634-1.jpg",NA,NA,NA
3512,"6658",1,"Bulldozer",1986,"Town","Modern day","Construction","Normal",TRUE,65,1,"https://brickset.com/sets/6658-1",3.8,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6658-1.jpg","https://images.brickset.com/sets/images/6658-1.jpg",NA,NA,NA
3513,"6659",1,"TV Camera Crew",1986,"Town","Modern day","Vehicles","Normal",TRUE,64,2,"https://brickset.com/sets/6659-1",3.7,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6659-1.jpg","https://images.brickset.com/sets/images/6659-1.jpg",NA,NA,NA
3530,"6676",1,"Mobile Command Unit",1986,"Town","Modern day","Police","Normal",TRUE,100,2,"https://brickset.com/sets/6676-1",3.8,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6676-1.jpg","https://images.brickset.com/sets/images/6676-1.jpg",NA,NA,NA
3531,"6677",1,"Motocross Racing",1986,"Town","Modern day","Racing","Normal",TRUE,72,1,"https://brickset.com/sets/6677-1",4.1,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6677-1.jpg","https://images.brickset.com/sets/images/6677-1.jpg",NA,NA,NA
3553,"6698",1,"RV with Speedboat",1986,"Town","Modern day","Leisure","Normal",TRUE,129,1,"https://brickset.com/sets/6698-1",4.1,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6698-1.jpg","https://images.brickset.com/sets/images/6698-1.jpg",NA,NA,NA
3557,"6702",1,"Space Mini-Figures",1986,"Space","Action/Adventure","Classic","Normal",TRUE,56,6,"https://brickset.com/sets/6702-1",4.5,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6702-1.jpg","https://images.brickset.com/sets/images/6702-1.jpg",NA,NA,NA
3592,"6750",1,"Sonic Robot",1986,"Space","Action/Adventure","Classic","Normal",TRUE,103,2,"https://brickset.com/sets/6750-1",3.8,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6750-1.jpg","https://images.brickset.com/sets/images/6750-1.jpg",NA,NA,NA
3609,"6780",1,"XT Starship",1986,"Space","Action/Adventure","Classic","Normal",TRUE,201,1,"https://brickset.com/sets/6780-1",4.2,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6780-1.jpg","https://images.brickset.com/sets/images/6780-1.jpg",NA,NA,NA
3611,"6783",1,"Sonar Transmitting Cruiser",1986,"Space","Action/Adventure","Classic","Normal",TRUE,363,3,"https://brickset.com/sets/6783-1",4.4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6783-1.jpg","https://images.brickset.com/sets/images/6783-1.jpg",NA,NA,NA
3617,"6802",1,"Space Probe",1986,"Space","Action/Adventure","Classic","Normal",TRUE,31,2,"https://brickset.com/sets/6802-1",3.7,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/6802-1.jpg","https://images.brickset.com/sets/images/6802-1.jpg",NA,NA,NA
3634,"6820",1,"Starfire I",1986,"Space","Action/Adventure","Classic","Normal",TRUE,34,1,"https://brickset.com/sets/6820-1",3.9,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6820-1.jpg","https://images.brickset.com/sets/images/6820-1.jpg",NA,NA,NA
3655,"6845",1,"Cosmic Charger",1986,"Space","Action/Adventure","Classic","Normal",TRUE,51,1,"https://brickset.com/sets/6845-1",3.7,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6845-1.jpg","https://images.brickset.com/sets/images/6845-1.jpg",NA,NA,NA
3672,"6874",1,"Moon Rover",1986,"Space","Action/Adventure","Classic","Normal",TRUE,66,2,"https://brickset.com/sets/6874-1",3.8,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/6874-1.jpg","https://images.brickset.com/sets/images/6874-1.jpg",NA,NA,NA
3689,"6892",1,"Modular Space Transport",1986,"Space","Action/Adventure","Classic","Normal",TRUE,150,2,"https://brickset.com/sets/6892-1",3.3,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/6892-1.jpg","https://images.brickset.com/sets/images/6892-1.jpg",NA,NA,NA
3710,"6926",1,"Mobile Recovery Vehicle",1986,"Space","Action/Adventure","Classic","Normal",TRUE,150,2,"https://brickset.com/sets/6926-1",3.8,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/6926-1.jpg","https://images.brickset.com/sets/images/6926-1.jpg",NA,NA,NA
3720,"6940",1,"Alien Moon Stalker",1986,"Space","Action/Adventure","Classic","Normal",TRUE,263,2,"https://brickset.com/sets/6940-1",4.6,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/6940-1.jpg","https://images.brickset.com/sets/images/6940-1.jpg",NA,NA,NA
3753,"6985",1,"Cosmic Fleet Voyager",1986,"Space","Action/Adventure","Classic","Normal",TRUE,413,4,"https://brickset.com/sets/6985-1",4.6,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/6985-1.jpg","https://images.brickset.com/sets/images/6985-1.jpg",NA,NA,NA
4009,"7813",1,"Shell Tanker Wagon",1986,"Trains","Modern day","4.5/12V","Normal",TRUE,121,1,"https://brickset.com/sets/7813-1",4.2,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/7813-1.jpg","https://images.brickset.com/sets/images/7813-1.jpg",NA,NA,NA
4019,"7823",1,"Container Crane Depot",1986,"Trains","Modern day","4.5/12V","Normal",TRUE,487,2,"https://brickset.com/sets/7823-1",4.4,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/7823-1.jpg","https://images.brickset.com/sets/images/7823-1.jpg",NA,NA,NA
4030,"7839",1,"Car Transport Depot",1986,"Trains","Modern day","4.5/12V","Normal",TRUE,340,2,"https://brickset.com/sets/7839-1",4.6,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/7839-1.jpg","https://images.brickset.com/sets/images/7839-1.jpg",NA,NA,NA
4105,"8035",1,"Universal Set",1986,"Technic","Technical","Universal","Normal",TRUE,174,NA,"https://brickset.com/sets/8035-1",3.5,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8035-1.jpg","https://images.brickset.com/sets/images/8035-1.jpg",NA,NA,NA
4113,"8055",1,"Universal Motor Set",1986,"Technic","Technical","Universal","Normal",TRUE,191,NA,"https://brickset.com/sets/8055-1",3.9,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8055-1.jpg","https://images.brickset.com/sets/images/8055-1.jpg",NA,NA,NA
4424,"8620",1,"Snow Scooter",1986,"Technic","Technical","Arctic","Normal",TRUE,100,1,"https://brickset.com/sets/8620-1",3.9,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8620-1.jpg","https://images.brickset.com/sets/images/8620-1.jpg",NA,NA,NA
4428,"8640",1,"Polar Copter",1986,"Technic","Technical","Arctic","Normal",TRUE,238,1,"https://brickset.com/sets/8640-1",4.1,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8640-1.jpg","https://images.brickset.com/sets/images/8640-1.jpg",NA,NA,NA
4429,"8660",1,"Arctic Rescue Unit",1986,"Technic","Technical","Arctic","Normal",TRUE,385,2,"https://brickset.com/sets/8660-1",4.2,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/8660-1.jpg","https://images.brickset.com/sets/images/8660-1.jpg",NA,NA,NA
4430,"8680",1,"Arctic Rescue Base",1986,"Technic","Technical","Arctic","Normal",TRUE,523,2,"https://brickset.com/sets/8680-1",4,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8680-1.jpg","https://images.brickset.com/sets/images/8680-1.jpg",NA,NA,NA
4484,"8842",1,"Go-Kart",1986,"Technic","Technical",NA,"Normal",TRUE,281,NA,"https://brickset.com/sets/8842-1",4.1,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/8842-1.jpg","https://images.brickset.com/sets/images/8842-1.jpg",NA,NA,NA
4491,"8849",1,"Tractor",1986,"Technic","Technical",NA,"Normal",TRUE,346,NA,"https://brickset.com/sets/8849-1",4,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8849-1.jpg","https://images.brickset.com/sets/images/8849-1.jpg",NA,NA,NA
23228,"9006",1,"Play and Build Centre",1986,"Dacta","Educational","Duplo","Normal",TRUE,14,NA,"https://brickset.com/sets/9006-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
29877,"9008",1,"Baby set",1986,"Dacta","Educational","Duplo","Normal",TRUE,13,NA,"https://brickset.com/sets/9008-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA
22618,"9060",1,"Building plates",1986,"Dacta","Educational","Duplo","Normal",TRUE,6,NA,"https://brickset.com/sets/9060-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9060-1.jpg","https://images.brickset.com/sets/images/9060-1.jpg",NA,NA,NA
22622,"9150",1,"Duplo furniture",1986,"Dacta","Educational","Duplo","Normal",TRUE,74,4,"https://brickset.com/sets/9150-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9150-1.jpg","https://images.brickset.com/sets/images/9150-1.jpg",NA,NA,NA
22621,"9151",1,"Duplo family",1986,"Dacta","Educational","Duplo","Normal",TRUE,10,10,"https://brickset.com/sets/9151-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/9151-1.jpg","https://images.brickset.com/sets/images/9151-1.jpg",NA,NA,NA
9392,"9356",1,"Town Environment",1986,"Dacta","Educational","Town","Normal",TRUE,605,8,"https://brickset.com/sets/9356-1",0,0,"Box","{Not specified}",NA,"https://images.brickset.com/sets/small/9356-1.jpg","https://images.brickset.com/sets/images/9356-1.jpg",NA,NA,NA
9393,"9360",1,"Roadplates and Scenery",1986,"Dacta","Educational","Town","Normal",TRUE,85,NA,"https://brickset.com/sets/9360-1",0,0,"Other","{Not specified}",NA,"https://images.brickset.com/sets/small/9360-1.jpg","https://images.brickset.com/sets/images/9360-1.jpg",NA,NA,NA
