"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth","weight"
2270,"4657",1,"Fire Squad HQ",2003,"4 Juniors","Junior","City","Normal",TRUE,139,3,"https://brickset.com/sets/4657-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/4657-1.jpg","https://images.brickset.com/sets/images/4657-1.jpg",NA,NA,NA,NA,NA,NA,28.8,48,9.6,NA
2305,"4719",1,"Quality Quidditch Supplies",2003,"Harry Potter","Licensed","Chamber of Secrets","Normal",TRUE,120,1,"https://brickset.com/sets/4719-1",3.7,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/4719-1.jpg","https://images.brickset.com/sets/images/4719-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,6,NA
2306,"4720",1,"Knockturn Alley",2003,"Harry Potter","Licensed","Chamber of Secrets","Normal",TRUE,209,2,"https://brickset.com/sets/4720-1",3.8,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/4720-1.jpg","https://images.brickset.com/sets/images/4720-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA
2364,"4850",1,"Spider-Man's first chase",2003,"Spider-Man","Licensed","Original Film","Normal",TRUE,191,3,"https://brickset.com/sets/4850-1",4.2,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/4850-1.jpg","https://images.brickset.com/sets/images/4850-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,7.2,NA
2365,"4851",1,"Spider-Man and Green Goblin - The origins",2003,"Spider-Man","Licensed","Original Film","Normal",TRUE,218,6,"https://brickset.com/sets/4851-1",4.4,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/4851-1.jpg","https://images.brickset.com/sets/images/4851-1.jpg",NA,NA,NA,NA,NA,NA,28.8,28.8,6,NA
2366,"4852",1,"Spider-Man vs. Green Goblin -- The final showdown",2003,"Spider-Man","Licensed","Original Film","Normal",TRUE,360,4,"https://brickset.com/sets/4852-1",3.9,9,"Box","Retail",NA,"https://images.brickset.com/sets/small/4852-1.jpg","https://images.brickset.com/sets/images/4852-1.jpg",NA,NA,NA,NA,NA,NA,28.8,48,7.2,NA
2404,"5012",1,"Soccer",2003,"Sports","Modern day","Football","Normal",TRUE,15,1,"https://brickset.com/sets/5012-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/5012-1.jpg","https://images.brickset.com/sets/images/5012-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5090,"5013",1,"Basketball",2003,"Sports","Modern day","Basketball","Normal",TRUE,25,1,"https://brickset.com/sets/5013-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/5013-1.jpg","https://images.brickset.com/sets/images/5013-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2405,"5014",1,"Hockey",2003,"Sports","Modern day","Hockey","Normal",TRUE,28,NA,"https://brickset.com/sets/5014-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/5014-1.jpg","https://images.brickset.com/sets/images/5014-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2406,"5015",1,"Skater",2003,"Sports","Modern day","Gravity Games","Normal",TRUE,15,1,"https://brickset.com/sets/5015-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/5015-1.jpg","https://images.brickset.com/sets/images/5015-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2407,"5016",1,"Basketball",2003,"Sports","Modern day","Basketball","Normal",TRUE,17,1,"https://brickset.com/sets/5016-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/5016-1.jpg","https://images.brickset.com/sets/images/5016-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2408,"5017",1,"Hockey Headshox",2003,"Sports","Modern day","Hockey","Normal",TRUE,36,NA,"https://brickset.com/sets/5017-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/5017-1.jpg","https://images.brickset.com/sets/images/5017-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2409,"5018",1,"Snowboard",2003,"Sports","Modern day","Gravity Games","Normal",TRUE,16,1,"https://brickset.com/sets/5018-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/5018-1.jpg","https://images.brickset.com/sets/images/5018-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2602,"5211",1,"Explore Half Strata Box",2003,"Explore","Pre-school","Imagination","Normal",TRUE,110,NA,"https://brickset.com/sets/5211-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5211-1.jpg","https://images.brickset.com/sets/images/5211-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2603,"5212",1,"Explore Strata",2003,"Explore","Pre-school","Imagination","Normal",TRUE,139,NA,"https://brickset.com/sets/5212-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5212-1.jpg","https://images.brickset.com/sets/images/5212-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2604,"5213",1,"Big Bricks Box",2003,"Explore","Pre-school","Imagination","Normal",TRUE,140,NA,"https://brickset.com/sets/5213-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5213-1.jpg","https://images.brickset.com/sets/images/5213-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2621,"5230",1,"Yellow Tub",2003,"Explore","Pre-school","Imagination","Normal",TRUE,100,NA,"https://brickset.com/sets/5230-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2779,"5437",1,"Chicken",2003,"Explore","Pre-school","Imagination","Normal",TRUE,6,NA,"https://brickset.com/sets/5437-1",0,0,"Polybag","Unknown",NA,"https://images.brickset.com/sets/small/5437-1.jpg","https://images.brickset.com/sets/images/5437-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2781,"5441",1,"Smiling Rattle",2003,"Explore","Pre-school","Being Me","Normal",TRUE,2,NA,"https://brickset.com/sets/5441-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5441-1.jpg","https://images.brickset.com/sets/images/5441-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2782,"5443",1,"Curly Hanging Rattle",2003,"Explore","Pre-school","Being Me","Normal",TRUE,2,NA,"https://brickset.com/sets/5443-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5443-1.jpg","https://images.brickset.com/sets/images/5443-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2783,"5446",1,"Roll 'n' Tip",2003,"Explore","Pre-school","Being Me","Normal",TRUE,1,NA,"https://brickset.com/sets/5446-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5446-1.jpg","https://images.brickset.com/sets/images/5446-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2784,"5449",1,"Stack 'n' Learn Sorter",2003,"Explore","Pre-school","Being Me","Normal",TRUE,13,NA,"https://brickset.com/sets/5449-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5449-1.jpg","https://images.brickset.com/sets/images/5449-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2786,"5450",1,"Discovery Bird",2003,"Explore","Pre-school","Being Me","Normal",TRUE,2,NA,"https://brickset.com/sets/5450-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5450-1.jpg","https://images.brickset.com/sets/images/5450-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2787,"5451",1,"Musical Sea Mobile",2003,"Explore","Pre-school","Being Me","Normal",FALSE,NA,NA,"https://brickset.com/sets/5451-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5451-1.jpg","https://images.brickset.com/sets/images/5451-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2793,"5494",1,"Rolling Duck",2003,"Explore","Pre-school","Imagination","Normal",TRUE,4,NA,"https://brickset.com/sets/5494-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/5494-1.jpg","https://images.brickset.com/sets/images/5494-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2905,"5856",1,"Paprika and the Mischievous Monkey",2003,"Belville","Girls",NA,"Normal",TRUE,51,1,"https://brickset.com/sets/5856-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5856-1.jpg","https://images.brickset.com/sets/images/5856-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2906,"5857",1,"Safran's Amazing Bazaar",2003,"Belville","Girls",NA,"Normal",TRUE,93,1,"https://brickset.com/sets/5857-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5857-1.jpg","https://images.brickset.com/sets/images/5857-1.jpg",NA,NA,NA,NA,NA,NA,28.8,28.8,9.6,NA
2907,"5858",1,"The Golden Palace",2003,"Belville","Girls","Fairy-Tale","Normal",TRUE,173,2,"https://brickset.com/sets/5858-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5858-1.jpg","https://images.brickset.com/sets/images/5858-1.jpg",NA,NA,NA,NA,NA,NA,38.4,48,9.6,NA
2908,"5859",1,"Little Garden Fairy",2003,"Belville","Girls",NA,"Normal",TRUE,51,1,"https://brickset.com/sets/5859-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5859-1.jpg","https://images.brickset.com/sets/images/5859-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2910,"5861",1,"Fairy Island",2003,"Belville","Girls",NA,"Normal",TRUE,101,2,"https://brickset.com/sets/5861-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5861-1.jpg","https://images.brickset.com/sets/images/5861-1.jpg",NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,NA
2911,"5862",1,"Flower Fairy Party",2003,"Belville","Girls",NA,"Normal",TRUE,161,2,"https://brickset.com/sets/5862-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5862-1.jpg","https://images.brickset.com/sets/images/5862-1.jpg",NA,NA,NA,NA,NA,NA,28.8,48,9.6,NA
2914,"5872",1,"Golden Land",2003,"Belville","Girls",NA,"Normal",TRUE,32,NA,"https://brickset.com/sets/5872-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5872-1.jpg","https://images.brickset.com/sets/images/5872-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2915,"5873",1,"Belville Fairy Land",2003,"Belville","Girls",NA,"Normal",TRUE,19,NA,"https://brickset.com/sets/5873-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/5873-1.jpg","https://images.brickset.com/sets/images/5873-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3766,"7030",1,"Squad Car",2003,"World City","Modern day","Police and Rescue","Normal",TRUE,51,1,"https://brickset.com/sets/7030-1",3.8,11,"Box","Retail",NA,"https://images.brickset.com/sets/small/7030-1.jpg","https://images.brickset.com/sets/images/7030-1.jpg",NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA
3767,"7031",1,"Helicopter",2003,"World City","Modern day","Police and Rescue","Normal",TRUE,88,1,"https://brickset.com/sets/7031-1",3.2,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/7031-1.jpg","https://images.brickset.com/sets/images/7031-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,6,NA
3768,"7032",1,"Police 4WD and Undercover Van",2003,"World City","Modern day","Police and Rescue","Normal",TRUE,154,2,"https://brickset.com/sets/7032-1",3.9,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/7032-1.jpg","https://images.brickset.com/sets/images/7032-1.jpg",NA,NA,NA,NA,NA,NA,19.2,19.2,6,NA
3769,"7033",1,"Armored Car Action",2003,"World City","Modern day","Police and Rescue","Normal",TRUE,181,2,"https://brickset.com/sets/7033-1",4,17,"Box","Retail",NA,"https://images.brickset.com/sets/small/7033-1.jpg","https://images.brickset.com/sets/images/7033-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA
3770,"7034",1,"Surveillance Truck",2003,"World City","Modern day","Police and Rescue","Normal",TRUE,261,2,"https://brickset.com/sets/7034-1",4,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/7034-1.jpg","https://images.brickset.com/sets/images/7034-1.jpg",NA,NA,NA,NA,NA,NA,28.8,28.8,6,NA
3771,"7035",1,"Police HQ",2003,"World City","Modern day","Police and Rescue","Normal",TRUE,422,4,"https://brickset.com/sets/7035-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/7035-1.jpg","https://images.brickset.com/sets/images/7035-1.jpg",NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,NA
3841,"7212",1,"Inflight Sales",2003,"Creator","Model making","Designer Set","Normal",TRUE,129,NA,"https://brickset.com/sets/7212-1",0,0,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/7212-1.jpg","https://images.brickset.com/sets/images/7212-1.jpg",NA,NA,NA,NA,NA,NA,9.6,19.2,7.2,NA
3845,"7221",1,"Robots",2003,"Creator","Model making","Designer Set","Normal",TRUE,24,NA,"https://brickset.com/sets/7221-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7221-1.jpg","https://images.brickset.com/sets/images/7221-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48563,"7221",2,"Robots (ANA Version)",2003,"Creator","Model making","Designer Set","Normal",TRUE,23,NA,"https://brickset.com/sets/7221-2",0,0,"Box","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3846,"7222",1,"Flyers",2003,"Creator","Model making","Designer Set","Normal",TRUE,28,NA,"https://brickset.com/sets/7222-1",0,0,"Polybag","Promotional",5,"https://images.brickset.com/sets/small/7222-1.jpg","https://images.brickset.com/sets/images/7222-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3847,"7223",1,"Wheelers",2003,"Creator","Model making","Designer Set","Normal",TRUE,36,NA,"https://brickset.com/sets/7223-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7223-1.jpg","https://images.brickset.com/sets/images/7223-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3848,"7224",1,"Christmas",2003,"Creator","Model making","Seasonal","Normal",TRUE,34,NA,"https://brickset.com/sets/7224-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7224-1.jpg","https://images.brickset.com/sets/images/7224-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3915,"7409",1,"Secret of the Tomb",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,42,2,"https://brickset.com/sets/7409-1",3.8,13,"Box","Retail",NA,"https://images.brickset.com/sets/small/7409-1.jpg","https://images.brickset.com/sets/images/7409-1.jpg",NA,NA,NA,NA,NA,NA,9.6,9.6,4.8,NA
3917,"7410",1,"Jungle River",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,64,1,"https://brickset.com/sets/7410-1",4.1,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/7410-1.jpg","https://images.brickset.com/sets/images/7410-1.jpg",NA,NA,NA,NA,NA,NA,14.4,14.4,4.8,NA
3918,"7411",1,"Tygurah's Roar",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,94,1,"https://brickset.com/sets/7411-1",4,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/7411-1.jpg","https://images.brickset.com/sets/images/7411-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,6,NA
3919,"7412",1,"Yeti's Hideout",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,107,1,"https://brickset.com/sets/7412-1",4,15,"Box","Retail",NA,"https://images.brickset.com/sets/small/7412-1.jpg","https://images.brickset.com/sets/images/7412-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,6,NA
3920,"7413",1,"Passage of Jun-Chi",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,94,1,"https://brickset.com/sets/7413-1",4,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/7413-1.jpg","https://images.brickset.com/sets/images/7413-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,NA
3921,"7414",1,"Elephant Caravan",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,86,3,"https://brickset.com/sets/7414-1",4.1,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/7414-1.jpg","https://images.brickset.com/sets/images/7414-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,6,NA
3922,"7415",1,"Aero Nomad",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,120,2,"https://brickset.com/sets/7415-1",4.1,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/7415-1.jpg","https://images.brickset.com/sets/images/7415-1.jpg",NA,NA,NA,NA,NA,NA,28.8,19.2,6,NA
3923,"7416",1,"Emperor's Ship",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,177,3,"https://brickset.com/sets/7416-1",4.3,8,"Box","Retail",NA,"https://images.brickset.com/sets/small/7416-1.jpg","https://images.brickset.com/sets/images/7416-1.jpg",NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,NA
3924,"7417",1,"Temple of Mount Everest",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,292,4,"https://brickset.com/sets/7417-1",4.4,12,"Box","Retail",NA,"https://images.brickset.com/sets/small/7417-1.jpg","https://images.brickset.com/sets/images/7417-1.jpg",NA,NA,NA,NA,NA,NA,28.8,28.8,7.2,NA
3925,"7418",1,"Scorpion Palace",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,341,5,"https://brickset.com/sets/7418-1",4.3,13,"Box","Retail",8,"https://images.brickset.com/sets/small/7418-1.jpg","https://images.brickset.com/sets/images/7418-1.jpg",NA,NA,NA,NA,NA,NA,28.8,38.4,9.6,NA
8642,"7418",2,"Scorpion Palace and Foam Scimitar",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,342,NA,"https://brickset.com/sets/7418-2",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/7418-2.jpg","https://images.brickset.com/sets/images/7418-2.jpg",NA,NA,NA,NA,NA,NA,28.8,38.4,9.6,NA
3926,"7419",1,"Dragon Fortress",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,732,9,"https://brickset.com/sets/7419-1",4.6,25,"Box","Retail",NA,"https://images.brickset.com/sets/small/7419-1.jpg","https://images.brickset.com/sets/images/7419-1.jpg",NA,NA,NA,NA,NA,NA,38.4,57.6,11.4,NA
3927,"7420",1,"Thunder Blazer",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,69,1,"https://brickset.com/sets/7420-1",4.1,10,"Box","Retail",NA,"https://images.brickset.com/sets/small/7420-1.jpg","https://images.brickset.com/sets/images/7420-1.jpg",NA,NA,NA,NA,NA,NA,14.4,14.4,6,NA
3928,"7422",1,"Red Eagle",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,33,1,"https://brickset.com/sets/7422-1",3.6,6,"Box","Promotional",NA,"https://images.brickset.com/sets/small/7422-1.jpg","https://images.brickset.com/sets/images/7422-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
3929,"7423",1,"Mountain Sleigh",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,30,1,"https://brickset.com/sets/7423-1",3.2,4,"Box","Promotional",NA,"https://images.brickset.com/sets/small/7423-1.jpg","https://images.brickset.com/sets/images/7423-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
3930,"7424",1,"Black Cruiser",2003,"Adventurers","Historical","Orient Expedition","Normal",TRUE,28,1,"https://brickset.com/sets/7424-1",3.9,4,"Box","Promotional",NA,"https://images.brickset.com/sets/small/7424-1.jpg","https://images.brickset.com/sets/images/7424-1.jpg",NA,NA,NA,NA,NA,NA,14.4,9.6,3.9,NA
3931,"7435",1,"Tiny's Day and Night Lever",2003,"Explore","Pre-school","Little Robots","Normal",TRUE,12,1,"https://brickset.com/sets/7435-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7435-1.jpg","https://images.brickset.com/sets/images/7435-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3932,"7436",1,"Sporty's Jumping Gym",2003,"Explore","Pre-school","Little Robots","Normal",TRUE,10,1,"https://brickset.com/sets/7436-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7436-1.jpg","https://images.brickset.com/sets/images/7436-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3933,"7437",1,"Gardening with Stripy",2003,"Explore","Pre-school","Little Robots","Normal",TRUE,23,1,"https://brickset.com/sets/7437-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7437-1.jpg","https://images.brickset.com/sets/images/7437-1.jpg",NA,NA,NA,NA,NA,NA,28.8,28.8,9.6,NA
3934,"7439",1,"Stretchy's Junk Yard",2003,"Explore","Pre-school","Little Robots","Normal",TRUE,36,2,"https://brickset.com/sets/7439-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7439-1.jpg","https://images.brickset.com/sets/images/7439-1.jpg",NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,NA
3936,"7441",1,"Tiny & Friends",2003,"Explore","Pre-school","Little Robots","Normal",TRUE,53,4,"https://brickset.com/sets/7441-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7441-1.jpg","https://images.brickset.com/sets/images/7441-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3941,"7446",1,"Tiny",2003,"Explore","Pre-school","Little Robots","Normal",TRUE,2,1,"https://brickset.com/sets/7446-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7446-1.jpg","https://images.brickset.com/sets/images/7446-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3942,"7449",1,"Sporty",2003,"Explore","Pre-school","Little Robots","Normal",TRUE,2,1,"https://brickset.com/sets/7449-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7449-1.jpg","https://images.brickset.com/sets/images/7449-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3944,"7450",1,"Stretchy",2003,"Explore","Pre-school","Little Robots","Normal",TRUE,1,1,"https://brickset.com/sets/7450-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7450-1.jpg","https://images.brickset.com/sets/images/7450-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3945,"7455",1,"Little Robots Tiny Plush",2003,"Gear","Miscellaneous","Plush","Gear",TRUE,NA,NA,"https://brickset.com/sets/7455-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7455-1.jpg","https://images.brickset.com/sets/images/7455-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3946,"7456",1,"Little Robots Messy Plush",2003,"Gear","Miscellaneous","Plush","Gear",TRUE,NA,NA,"https://brickset.com/sets/7456-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7456-1.jpg","https://images.brickset.com/sets/images/7456-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3947,"7457",1,"Little Robots Scary Plush",2003,"Gear","Miscellaneous","Plush","Gear",TRUE,NA,NA,"https://brickset.com/sets/7457-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7457-1.jpg","https://images.brickset.com/sets/images/7457-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3948,"7458",1,"Little Robots Stripy Plush",2003,"Gear","Miscellaneous","Plush","Gear",TRUE,NA,NA,"https://brickset.com/sets/7458-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7458-1.jpg","https://images.brickset.com/sets/images/7458-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3949,"7459",1,"Little Robots Tiny Plush Mini",2003,"Gear","Miscellaneous","Plush","Gear",TRUE,NA,NA,"https://brickset.com/sets/7459-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7459-1.jpg","https://images.brickset.com/sets/images/7459-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3951,"7460",1,"Little Robots Messy Plush Mini",2003,"Gear","Miscellaneous","Plush","Gear",TRUE,NA,NA,"https://brickset.com/sets/7460-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7460-1.jpg","https://images.brickset.com/sets/images/7460-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3952,"7461",1,"Little Robots Scary Plush Mini",2003,"Gear","Miscellaneous","Plush","Gear",TRUE,NA,NA,"https://brickset.com/sets/7461-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7461-1.jpg","https://images.brickset.com/sets/images/7461-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3953,"7462",1,"Little Robots Stripy Plush Mini",2003,"Gear","Miscellaneous","Plush","Gear",TRUE,NA,NA,"https://brickset.com/sets/7462-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7462-1.jpg","https://images.brickset.com/sets/images/7462-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3954,"7467",1,"International Space Station",2003,"Discovery","Modern day",NA,"Normal",TRUE,162,NA,"https://brickset.com/sets/7467-1",3.7,5,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/7467-1.jpg","https://images.brickset.com/sets/images/7467-1.jpg",NA,NA,NA,NA,NA,NA,19.2,19.2,6,NA
3955,"7468",1,"Saturn V Moon Mission",2003,"Discovery","Modern day",NA,"Normal",TRUE,178,NA,"https://brickset.com/sets/7468-1",4.2,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/7468-1.jpg","https://images.brickset.com/sets/images/7468-1.jpg",NA,NA,NA,NA,NA,NA,28.8,19.2,6,NA
3956,"7469",1,"Mission To Mars",2003,"Discovery","Modern day",NA,"Normal",TRUE,418,NA,"https://brickset.com/sets/7469-1",3.9,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/7469-1.jpg","https://images.brickset.com/sets/images/7469-1.jpg",NA,NA,NA,NA,NA,NA,28.8,28.8,6,NA
3958,"7470",1,"Space Shuttle Discovery-STS-31",2003,"Discovery","Modern day",NA,"Normal",TRUE,828,NA,"https://brickset.com/sets/7470-1",4.3,9,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/7470-1.jpg","https://images.brickset.com/sets/images/7470-1.jpg",NA,NA,NA,NA,NA,NA,28.8,48,7.2,NA
3959,"7471",1,"Mars Exploration Rover",2003,"Discovery","Modern day",NA,"Normal",TRUE,870,NA,"https://brickset.com/sets/7471-1",4.2,4,"Box","Retail - limited",10,"https://images.brickset.com/sets/small/7471-1.jpg","https://images.brickset.com/sets/images/7471-1.jpg",NA,NA,NA,NA,NA,NA,38.4,48,7.2,NA
