"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight"
4627,"7220",1,"Snowman",2004,"Seasonal","Miscellaneous","Christmas","Normal",TRUE,19,NA,"https://brickset.com/sets/7220-1",0,0,"Polybag","Promotional",4,"https://images.brickset.com/sets/small/7220-1.jpg","https://images.brickset.com/sets/images/7220-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3874,"7262",1,"TIE Fighter and Y-wing",2004,"Star Wars","Licensed","Episode IV","Normal",TRUE,412,3,"https://brickset.com/sets/7262-1",3.8,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/7262-1.jpg","https://images.brickset.com/sets/images/7262-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,6,NA
3876,"7290",1,"Captain Kragg in Barrel",2004,"4 Juniors","Junior","Pirates","Normal",TRUE,4,1,"https://brickset.com/sets/7290-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7290-1.jpg","https://images.brickset.com/sets/images/7290-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3896,"7330",1,"Dora's Treasure Island",2004,"Explore","Pre-school","Dora the Explorer","Normal",TRUE,21,1,"https://brickset.com/sets/7330-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7330-1.jpg","https://images.brickset.com/sets/images/7330-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3897,"7331",1,"Diego's Rescue Truck",2004,"Explore","Pre-school","Dora the Explorer","Normal",TRUE,10,1,"https://brickset.com/sets/7331-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7331-1.jpg","https://images.brickset.com/sets/images/7331-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3898,"7332",1,"Dora and Boots at Play Park",2004,"Explore","Pre-school","Dora the Explorer","Normal",TRUE,29,2,"https://brickset.com/sets/7332-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7332-1.jpg","https://images.brickset.com/sets/images/7332-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,0.59
3899,"7333",1,"Dora and Diego's Animal Adventure",2004,"Explore","Pre-school","Dora the Explorer","Normal",TRUE,39,2,"https://brickset.com/sets/7333-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7333-1.jpg","https://images.brickset.com/sets/images/7333-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,7.2,0.9
7123,"7349",1,"Skater Boy",2004,"Duplo","Pre-school",NA,"Normal",TRUE,2,1,"https://brickset.com/sets/7349-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29319,"7349",2,"Worker",2004,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/7349-2",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29320,"7349",3,"Police Officer",2004,"Duplo","Pre-school",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/7349-3",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3937,"7442",1,"Tiny's Lift Cart",2004,"Explore","Pre-school","Little Robots","Normal",TRUE,3,1,"https://brickset.com/sets/7442-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7442-1.jpg","https://images.brickset.com/sets/images/7442-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3938,"7443",1,"Stretchy's Junk Cart",2004,"Explore","Pre-school","Little Robots","Normal",TRUE,3,1,"https://brickset.com/sets/7443-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7443-1.jpg","https://images.brickset.com/sets/images/7443-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3939,"7444",1,"Sporty's Gym Cart",2004,"Explore","Pre-school","Little Robots","Normal",TRUE,2,1,"https://brickset.com/sets/7444-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7444-1.jpg","https://images.brickset.com/sets/images/7444-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3940,"7445",1,"Stripy's Flower Cart",2004,"Explore","Pre-school","Little Robots","Normal",TRUE,3,1,"https://brickset.com/sets/7445-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7445-1.jpg","https://images.brickset.com/sets/images/7445-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34026,"7493",1,"{Sporty with Barbell}",2004,"Explore","Pre-school","Little Robots","Normal",TRUE,5,1,"https://brickset.com/sets/7493-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3960,"7495",1,"Sporty's Skate Park",2004,"Explore","Pre-school","Little Robots","Normal",TRUE,11,1,"https://brickset.com/sets/7495-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7495-1.jpg","https://images.brickset.com/sets/images/7495-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3961,"7496",1,"Stretchy at Work",2004,"Explore","Pre-school","Little Robots","Normal",TRUE,10,1,"https://brickset.com/sets/7496-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7496-1.jpg","https://images.brickset.com/sets/images/7496-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3965,"7504",1,"Friendship Frame / Mirror",2004,"Clikits","Girls",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/7504-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7504-1.jpg","https://images.brickset.com/sets/images/7504-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3966,"7505",1,"Flowered Hair Bands",2004,"Clikits","Girls",NA,"Normal",TRUE,16,NA,"https://brickset.com/sets/7505-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7505-1.jpg","https://images.brickset.com/sets/images/7505-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3967,"7506",1,"Starry Bangles & Rings",2004,"Clikits","Girls",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/7506-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7506-1.jpg","https://images.brickset.com/sets/images/7506-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3975,"7514",1,"Sweet Dreamy Jewels",2004,"Clikits","Girls",NA,"Normal",TRUE,48,NA,"https://brickset.com/sets/7514-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7514-1.jpg","https://images.brickset.com/sets/images/7514-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,6,NA
3976,"7515",1,"Striped Sunny Jewels",2004,"Clikits","Girls",NA,"Normal",TRUE,48,NA,"https://brickset.com/sets/7515-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7515-1.jpg","https://images.brickset.com/sets/images/7515-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,6,NA
3977,"7516",1,"Cool Starry Jewels",2004,"Clikits","Girls",NA,"Normal",TRUE,52,NA,"https://brickset.com/sets/7516-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7516-1.jpg","https://images.brickset.com/sets/images/7516-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,18,18,6,NA
3984,"7524",1,"Glamour Girl Purse",2004,"Clikits","Girls",NA,"Normal",TRUE,18,NA,"https://brickset.com/sets/7524-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7524-1.jpg","https://images.brickset.com/sets/images/7524-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3985,"7525",1,"Sunshine Picture Stand",2004,"Clikits","Girls",NA,"Normal",TRUE,22,NA,"https://brickset.com/sets/7525-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7525-1.jpg","https://images.brickset.com/sets/images/7525-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA
3986,"7526",1,"My Starry Notes",2004,"Clikits","Girls",NA,"Normal",TRUE,27,NA,"https://brickset.com/sets/7526-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7526-1.jpg","https://images.brickset.com/sets/images/7526-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA
3987,"7528",1,"Designer Desk Set",2004,"Clikits","Girls",NA,"Normal",TRUE,69,NA,"https://brickset.com/sets/7528-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7528-1.jpg","https://images.brickset.com/sets/images/7528-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,24,4.8,NA
3988,"7529",1,"Stylin' Stationery Set",2004,"Clikits","Girls",NA,"Normal",TRUE,72,NA,"https://brickset.com/sets/7529-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7529-1.jpg","https://images.brickset.com/sets/images/7529-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,24,4.8,NA
3989,"7530",1,"Starry Decoration Set",2004,"Clikits","Girls",NA,"Normal",TRUE,70,NA,"https://brickset.com/sets/7530-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7530-1.jpg","https://images.brickset.com/sets/images/7530-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,24,4.8,NA
3990,"7531",1,"The Ultimate Jewelry Collection",2004,"Clikits","Girls",NA,"Normal",TRUE,150,NA,"https://brickset.com/sets/7531-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7531-1.jpg","https://images.brickset.com/sets/images/7531-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,4.8,0.45
3991,"7532",1,"My Special Storage Space",2004,"Clikits","Girls",NA,"Normal",TRUE,115,NA,"https://brickset.com/sets/7532-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7532-1.jpg","https://images.brickset.com/sets/images/7532-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,38.4,8.8,0.92
3992,"7575",1,"LEGO CLIKITS Advent Calendar",2004,"Clikits","Girls","Seasonal","Normal",TRUE,NA,NA,"https://brickset.com/sets/7575-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/7575-1.jpg","https://images.brickset.com/sets/images/7575-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,6,NA
4055,"7910",1,"Robot",2004,"Creator","Model making","Designer Set","Normal",TRUE,29,NA,"https://brickset.com/sets/7910-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/7910-1.jpg","https://images.brickset.com/sets/images/7910-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4056,"7911",1,"Tugboat",2004,"Creator","Model making","Designer Set","Normal",TRUE,34,NA,"https://brickset.com/sets/7911-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/7911-1.jpg","https://images.brickset.com/sets/images/7911-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4057,"7912",1,"Helicopter",2004,"Creator","Model making","Designer Set","Normal",TRUE,26,NA,"https://brickset.com/sets/7912-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/7912-1.jpg","https://images.brickset.com/sets/images/7912-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4058,"7917",1,"Basketball Player, Blue",2004,"Sports","Modern day","Basketball","Normal",TRUE,5,1,"https://brickset.com/sets/7917-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7917-1.jpg","https://images.brickset.com/sets/images/7917-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4059,"7918",1,"Basketball Player, Green",2004,"Sports","Modern day","Basketball","Normal",TRUE,5,1,"https://brickset.com/sets/7918-1",0,4,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7918-1.jpg","https://images.brickset.com/sets/images/7918-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4060,"7919",1,"Hockey Player, White",2004,"Sports","Modern day","Hockey","Normal",TRUE,6,NA,"https://brickset.com/sets/7919-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7919-1.jpg","https://images.brickset.com/sets/images/7919-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4061,"7920",1,"Hockey Player, Blue",2004,"Sports","Modern day","Hockey","Normal",TRUE,6,1,"https://brickset.com/sets/7920-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7920-1.jpg","https://images.brickset.com/sets/images/7920-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4062,"7921",1,"Skateboarder, Grey Vest",2004,"Sports","Modern day","Gravity Games","Normal",TRUE,6,1,"https://brickset.com/sets/7921-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7921-1.jpg","https://images.brickset.com/sets/images/7921-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4063,"7922",1,"Snowboarder, Orange Vest",2004,"Sports","Modern day","Gravity Games","Normal",TRUE,5,NA,"https://brickset.com/sets/7922-1",0,3,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7922-1.jpg","https://images.brickset.com/sets/images/7922-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4064,"7923",1,"Football Player, White",2004,"Sports","Modern day","Football","Normal",TRUE,6,1,"https://brickset.com/sets/7923-1",0,3,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7923-1.jpg","https://images.brickset.com/sets/images/7923-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4065,"7924",1,"Football Player, Red",2004,"Sports","Modern day","Football","Normal",TRUE,6,1,"https://brickset.com/sets/7924-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/7924-1.jpg","https://images.brickset.com/sets/images/7924-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4066,"7925",1,"Clickits Fashion Design Kit A",2004,"Clikits","Girls",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/7925-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7925-1.jpg","https://images.brickset.com/sets/images/7925-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4067,"7926",1,"Clickits Fashion Design Kit C",2004,"Clikits","Girls",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/7926-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7926-1.jpg","https://images.brickset.com/sets/images/7926-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4068,"7927",1,"Clickits Fashion Design Kit B",2004,"Clikits","Girls",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/7927-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7927-1.jpg","https://images.brickset.com/sets/images/7927-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4069,"7928",1,"Clickits Fashion Design Kit D",2004,"Clikits","Girls",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/7928-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/7928-1.jpg","https://images.brickset.com/sets/images/7928-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6547,"8026",1,"Kraatu",2004,"Bionicle","Constraction","Miscellaneous","Normal",TRUE,20,NA,"https://brickset.com/sets/8026-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8026-1.jpg","https://images.brickset.com/sets/images/8026-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4220,"8362",1,"Ferrari F1 Racer",2004,"Racers","Racing","Ferrari","Normal",TRUE,113,1,"https://brickset.com/sets/8362-1",3.5,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/8362-1.jpg","https://images.brickset.com/sets/images/8362-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,4.8,0.25
4225,"8369",1,"Dirt Crusher RC",2004,"Racers","Racing","Outdoor RC","Normal",TRUE,88,NA,"https://brickset.com/sets/8369-1",4.6,15,"Box","Retail",NA,"https://images.brickset.com/sets/small/8369-1.jpg","https://images.brickset.com/sets/images/8369-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,57.6,13,NA
4230,"8375",1,"Ferrari F1 Pit Set",2004,"Racers","Racing","Ferrari","Normal",TRUE,242,7,"https://brickset.com/sets/8375-1",4.1,7,"Box","Retail",NA,"https://images.brickset.com/sets/small/8375-1.jpg","https://images.brickset.com/sets/images/8375-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,6,0.62
4232,"8378",1,"Red Beast RC",2004,"Racers","Racing","Drome Racers","Normal",TRUE,65,NA,"https://brickset.com/sets/8378-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8378-1.jpg","https://images.brickset.com/sets/images/8378-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,32,48,9.6,1.87
4234,"8380",1,"Red Maniac",2004,"Racers","Racing","Drome Racers","Normal",TRUE,83,NA,"https://brickset.com/sets/8380-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8380-1.jpg","https://images.brickset.com/sets/images/8380-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4235,"8381",1,"Exo Raider",2004,"Racers","Racing","Drome Racers","Normal",TRUE,94,NA,"https://brickset.com/sets/8381-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8381-1.jpg","https://images.brickset.com/sets/images/8381-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4236,"8382",1,"Hot Buster",2004,"Racers","Racing","Drome Racers","Normal",TRUE,67,NA,"https://brickset.com/sets/8382-1",3.9,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8382-1.jpg","https://images.brickset.com/sets/images/8382-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4237,"8383",1,"Nitro Terminator",2004,"Racers","Racing","Drome Racers","Normal",TRUE,70,NA,"https://brickset.com/sets/8383-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8383-1.jpg","https://images.brickset.com/sets/images/8383-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4238,"8384",1,"Jungle Crasher",2004,"Racers","Racing","Drome Racers","Normal",TRUE,76,NA,"https://brickset.com/sets/8384-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/8384-1.jpg","https://images.brickset.com/sets/images/8384-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4239,"8385",1,"Exo Stealth",2004,"Racers","Racing","Drome Racers","Normal",TRUE,81,NA,"https://brickset.com/sets/8385-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8385-1.jpg","https://images.brickset.com/sets/images/8385-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4240,"8386",1,"Ferrari F1 Racer 1:10",2004,"Racers","Racing","Ferrari","Normal",TRUE,738,NA,"https://brickset.com/sets/8386-1",4,11,"Box","Retail",NA,"https://images.brickset.com/sets/small/8386-1.jpg","https://images.brickset.com/sets/images/8386-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,57.6,7.2,1.4
4241,"8389",1,"M. Schumacher and R. Barrichello",2004,"Racers","Racing","Ferrari","Normal",TRUE,34,2,"https://brickset.com/sets/8389-1",4.3,4,"Box","Retail",NA,"https://images.brickset.com/sets/small/8389-1.jpg","https://images.brickset.com/sets/images/8389-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,3.9,NA
4258,"8433",1,"Cool Movers",2004,"Technic","Technical",NA,"Normal",TRUE,215,NA,"https://brickset.com/sets/8433-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/8433-1.jpg","https://images.brickset.com/sets/images/8433-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,28.8,6,0.35
4259,"8434",1,"Aircraft",2004,"Technic","Technical",NA,"Normal",TRUE,445,NA,"https://brickset.com/sets/8434-1",0,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/8434-1.jpg","https://images.brickset.com/sets/images/8434-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,6,0.77
4260,"8435",1,"4WD",2004,"Technic","Technical",NA,"Normal",TRUE,763,NA,"https://brickset.com/sets/8435-1",3.8,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/8435-1.jpg","https://images.brickset.com/sets/images/8435-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,9.6,1.52
4261,"8436",1,"Truck",2004,"Technic","Technical",NA,"Normal",TRUE,1027,NA,"https://brickset.com/sets/8436-1",4,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/8436-1.jpg","https://images.brickset.com/sets/images/8436-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,48,11.4,2.37
4264,"8439",1,"Front End Loader",2004,"Technic","Technical",NA,"Normal",TRUE,582,NA,"https://brickset.com/sets/8439-1",4.4,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/8439-1.jpg","https://images.brickset.com/sets/images/8439-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,48,9.6,NA
4405,"8601",1,"Toa Vakama",2004,"Bionicle","Constraction","Toa Metru","Normal",TRUE,48,NA,"https://brickset.com/sets/8601-1",4.4,14,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8601-1.jpg","https://images.brickset.com/sets/images/8601-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9.2,9.2,NA
9366,"8601",2,"Toa Vakama (SDCC 2004 exclusive)",2004,"Bionicle","Constraction","Promotional","Normal",TRUE,48,NA,"https://brickset.com/sets/8601-2",0,0,"Plastic canister","Promotional",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9.2,9.2,NA
4406,"8602",1,"Toa Nokama",2004,"Bionicle","Constraction","Toa Metru","Normal",TRUE,46,NA,"https://brickset.com/sets/8602-1",4.4,8,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8602-1.jpg","https://images.brickset.com/sets/images/8602-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9.2,9.2,NA
4407,"8603",1,"Toa Whenua",2004,"Bionicle","Constraction","Toa Metru","Normal",TRUE,49,NA,"https://brickset.com/sets/8603-1",4.3,14,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8603-1.jpg","https://images.brickset.com/sets/images/8603-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9.2,9.2,NA
4408,"8604",1,"Toa Onewa",2004,"Bionicle","Constraction","Toa Metru","Normal",TRUE,44,NA,"https://brickset.com/sets/8604-1",4.4,14,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8604-1.jpg","https://images.brickset.com/sets/images/8604-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9.2,9.2,NA
4409,"8605",1,"Toa Matau",2004,"Bionicle","Constraction","Toa Metru","Normal",TRUE,46,NA,"https://brickset.com/sets/8605-1",4.4,21,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8605-1.jpg","https://images.brickset.com/sets/images/8605-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9.2,9.2,NA
4410,"8606",1,"Toa Nuju",2004,"Bionicle","Constraction","Toa Metru","Normal",TRUE,48,NA,"https://brickset.com/sets/8606-1",4.4,19,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8606-1.jpg","https://images.brickset.com/sets/images/8606-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19,9.2,9.2,NA
4411,"8607",1,"Nuhrii",2004,"Bionicle","Constraction","Matoran","Normal",TRUE,27,NA,"https://brickset.com/sets/8607-1",3.8,6,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8607-1.jpg","https://images.brickset.com/sets/images/8607-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4412,"8608",1,"Vhisola",2004,"Bionicle","Constraction","Matoran","Normal",TRUE,27,NA,"https://brickset.com/sets/8608-1",3.7,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8608-1.jpg","https://images.brickset.com/sets/images/8608-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4413,"8609",1,"Tehutti",2004,"Bionicle","Constraction","Matoran","Normal",TRUE,27,NA,"https://brickset.com/sets/8609-1",3.8,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8609-1.jpg","https://images.brickset.com/sets/images/8609-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4414,"8610",1,"Ahkmou",2004,"Bionicle","Constraction","Matoran","Normal",TRUE,27,NA,"https://brickset.com/sets/8610-1",3.6,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8610-1.jpg","https://images.brickset.com/sets/images/8610-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4415,"8611",1,"Orkahm",2004,"Bionicle","Constraction","Matoran","Normal",TRUE,27,NA,"https://brickset.com/sets/8611-1",3.7,5,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8611-1.jpg","https://images.brickset.com/sets/images/8611-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4416,"8612",1,"Ehrye",2004,"Bionicle","Constraction","Matoran","Normal",TRUE,30,NA,"https://brickset.com/sets/8612-1",3.6,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/8612-1.jpg","https://images.brickset.com/sets/images/8612-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
