"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","DE_retailPrice","DE_dateFirstAvailable","height","width","depth","weight"
3099,"624",1,"Basic Motor, 9V",1996,"Basic","Basic","Supplementaries","Normal",TRUE,27,NA,"https://brickset.com/sets/624-1",0,0,"{Not specified}","{Not specified}",5,"https://images.brickset.com/sets/small/624-1.jpg","https://images.brickset.com/sets/images/624-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3116,"626",1,"Building Plate, Green",1996,"Basic","Basic","Supplementaries","Normal",TRUE,1,NA,"https://brickset.com/sets/626-1",4.1,22,"Other","Retail",4,"https://images.brickset.com/sets/small/626-1.jpg","https://images.brickset.com/sets/images/626-1.jpg",4.99,"2007-10-24T00:00:00Z","2014-12-02T00:00:00Z",7.49,"2009-05-08T00:00:00Z","2014-11-21T00:00:00Z",7.99,"2010-09-24T00:00:00Z","2014-12-02T00:00:00Z",NA,NA,25.5,25.5,0.35,0.12
3127,"627",1,"Building Plate, Blue",1996,"Basic","Basic","Supplementaries","Normal",TRUE,1,NA,"https://brickset.com/sets/627-1",4,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/627-1.jpg","https://images.brickset.com/sets/images/627-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5014,"628",1,"X-Large Baseplate Grey",1996,"Basic","Basic","Supplementaries","Normal",TRUE,1,NA,"https://brickset.com/sets/628-1",3.9,19,"Shrink-wrapped","Retail",NA,"https://images.brickset.com/sets/small/628-1.jpg","https://images.brickset.com/sets/images/628-1.jpg",14.99,"2007-10-24T00:00:00Z","2014-12-23T00:00:00Z",10.49,"2009-05-08T00:00:00Z","2015-01-13T00:00:00Z",19.99,"2010-09-24T00:00:00Z","2014-12-23T00:00:00Z",NA,NA,NA,NA,NA,0.25
3141,"629",1,"Three Building Plates",1996,"Basic","Basic","Supplementaries","Normal",TRUE,3,NA,"https://brickset.com/sets/629-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/629-1.jpg","https://images.brickset.com/sets/images/629-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3148,"630",1,"Brick Separator, Green",1996,"Basic","Basic","Supplementaries","Normal",TRUE,1,NA,"https://brickset.com/sets/630-1",4.4,27,"Polybag","Retail",NA,"https://images.brickset.com/sets/small/630-1.jpg","https://images.brickset.com/sets/images/630-1.jpg",2.49,"2007-10-24T00:00:00Z","2011-12-03T00:00:00Z",2.19,"2009-05-08T00:00:00Z",NA,2.99,"2010-09-24T00:00:00Z","2011-12-03T00:00:00Z",2.49,"2023-08-23T00:00:00Z",NA,NA,NA,NA
3157,"631",1,"Doors and Windows",1996,"Basic","Basic","Supplementaries","Normal",TRUE,52,NA,"https://brickset.com/sets/631-1",0,1,"Box","Retail",NA,"https://images.brickset.com/sets/small/631-1.jpg","https://images.brickset.com/sets/images/631-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3168,"632",1,"Wheels and Tyres",1996,"Basic","Basic","Supplementaries","Normal",TRUE,60,NA,"https://brickset.com/sets/632-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/632-1.jpg","https://images.brickset.com/sets/images/632-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3179,"633",1,"Roof Tiles",1996,"Basic","Basic","Supplementaries","Normal",TRUE,50,NA,"https://brickset.com/sets/633-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/633-1.jpg","https://images.brickset.com/sets/images/633-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3190,"634",1,"Extra Bricks in Red",1996,"Basic","Basic","Supplementaries","Normal",TRUE,62,NA,"https://brickset.com/sets/634-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/634-1.jpg","https://images.brickset.com/sets/images/634-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3200,"635",1,"Extra Bricks in White",1996,"Basic","Basic","Supplementaries","Normal",TRUE,62,NA,"https://brickset.com/sets/635-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/635-1.jpg","https://images.brickset.com/sets/images/635-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3211,"636",1,"Pull Back Motor, 3+",1996,"Basic","Basic","Supplementaries","Normal",TRUE,8,NA,"https://brickset.com/sets/636-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3222,"637",1,"Play Table",1996,"Basic","Basic","Supplementaries","Normal",TRUE,3,NA,"https://brickset.com/sets/637-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3234,"638",1,"Lots of Extra Basic Bricks, 3+",1996,"Basic","Basic","Supplementaries","Normal",TRUE,404,NA,"https://brickset.com/sets/638-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/638-1.jpg","https://images.brickset.com/sets/images/638-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3245,"639",1,"Lots of Extra Basic Bricks, 5+",1996,"Basic","Basic","Supplementaries","Normal",TRUE,400,NA,"https://brickset.com/sets/639-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/639-1.jpg","https://images.brickset.com/sets/images/639-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33890,"1129",3,"LEGO MANIA T-Shirt",1996,"Gear","Miscellaneous","Clothing","Gear",TRUE,NA,NA,"https://brickset.com/sets/1129-3",0,0,"{Not specified}","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,"1728",1,"Crystal Crawler",1996,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,97,1,"https://brickset.com/sets/1728-1",3.6,5,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1728-1.jpg","https://images.brickset.com/sets/images/1728-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,"1737",1,"Scorpion Detector",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,196,2,"https://brickset.com/sets/1737-1",4.1,2,"Box","Retail - limited",7,"https://images.brickset.com/sets/small/1737-1.jpg","https://images.brickset.com/sets/images/1737-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,"1747",1,"Treasure Surprise",1996,"Pirates","Historical",NA,"Normal",TRUE,22,1,"https://brickset.com/sets/1747-1",3.3,6,"Box","Retail",NA,"https://images.brickset.com/sets/small/1747-1.jpg","https://images.brickset.com/sets/images/1747-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,"1749",1,"Paravane",1996,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,16,1,"https://brickset.com/sets/1749-1",3.4,5,"Box","Retail",NA,"https://images.brickset.com/sets/small/1749-1.jpg","https://images.brickset.com/sets/images/1749-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22528,"1751",1,"Small Bulk Bucket",1996,"Duplo","Pre-school",NA,"Normal",TRUE,27,1,"https://brickset.com/sets/1751-1",0,0,"Bucket","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,"1752",1,"Boat with Armor",1996,"Castle","Historical","Royal Knights","Normal",TRUE,21,1,"https://brickset.com/sets/1752-1",3.4,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/1752-1.jpg","https://images.brickset.com/sets/images/1752-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7739,"1753",1,"Medium Bulk Bucket",1996,"Duplo","Pre-school",NA,"Normal",TRUE,47,1,"https://brickset.com/sets/1753-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22529,"1754",1,"Supplementary Set",1996,"Duplo","Pre-school",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/1754-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5419,"1776",1,"Bonus Value Bucket",1996,"Basic","Basic",NA,"Normal",TRUE,950,NA,"https://brickset.com/sets/1776-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1776-1.jpg","https://images.brickset.com/sets/images/1776-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"1777",1,"Plane",1996,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/1777-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1777-1.jpg","https://images.brickset.com/sets/images/1777-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,"1778",1,"Boat",1996,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/1778-1",0,0,"Polybag","{Not specified}",5,"https://images.brickset.com/sets/small/1778-1.jpg","https://images.brickset.com/sets/images/1778-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,"1779",1,"Helicopter",1996,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/1779-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1779-1.jpg","https://images.brickset.com/sets/images/1779-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6643,"1784",1,"Animals Bulk Box",1996,"Duplo","Pre-school",NA,"Normal",TRUE,21,NA,"https://brickset.com/sets/1784-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1784-1.jpg","https://images.brickset.com/sets/images/1784-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,"1796",1,"Freestyle Bucket",1996,"Freestyle","Basic",NA,"Normal",TRUE,641,NA,"https://brickset.com/sets/1796-1",0,1,"Bucket","Retail",NA,"https://images.brickset.com/sets/small/1796-1.jpg","https://images.brickset.com/sets/images/1796-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,23,29.4,NA
595,"1797",1,"Bonus Bucket",1996,"Duplo","Pre-school",NA,"Normal",TRUE,90,NA,"https://brickset.com/sets/1797-1",0,1,"Bucket","Retail - limited",NA,"https://images.brickset.com/sets/small/1797-1.jpg","https://images.brickset.com/sets/images/1797-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
598,"1802",1,"Tidy Treasure",1996,"Pirates","Historical",NA,"Normal",TRUE,22,1,"https://brickset.com/sets/1802-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/1802-1.jpg","https://images.brickset.com/sets/images/1802-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
599,"1804",1,"Crossbow Boat",1996,"Castle","Historical","Royal Knights","Normal",TRUE,21,1,"https://brickset.com/sets/1804-1",0,2,"Polybag","Retail - limited",NA,"https://images.brickset.com/sets/small/1804-1.jpg","https://images.brickset.com/sets/images/1804-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600,"1806",1,"Underwater Scooter",1996,"Aquazone","Action/Adventure","Aquanauts","Normal",TRUE,16,1,"https://brickset.com/sets/1806-1",3.8,6,"Polybag","Retail - limited",NA,"https://images.brickset.com/sets/small/1806-1.jpg","https://images.brickset.com/sets/images/1806-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,"1808",1,"Light Aircraft and Ground Support",1996,"Town","Modern day","Special","Normal",TRUE,122,2,"https://brickset.com/sets/1808-1",0,1,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/1808-1.jpg","https://images.brickset.com/sets/images/1808-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,"1809",1,"Aeroplane",1996,"Basic","Basic",NA,"Normal",TRUE,29,NA,"https://brickset.com/sets/1809-1",0,0,"Polybag","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/1809-1.jpg","https://images.brickset.com/sets/images/1809-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,"1815",1,"Paradisa Lifeguard",1996,"Town","Modern day","Paradisa","Normal",TRUE,36,2,"https://brickset.com/sets/1815-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1815-1.jpg","https://images.brickset.com/sets/images/1815-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA
606,"1817",1,"Sea Plane with Hut and Boat",1996,"Town","Modern day","Special","Normal",TRUE,135,3,"https://brickset.com/sets/1817-1",0,3,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/1817-1.jpg","https://images.brickset.com/sets/images/1817-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,6,NA
607,"1818",1,"Aircraft and Ground Support Equipment and Vehicle.",1996,"Town","Modern day","Special","Normal",TRUE,203,3,"https://brickset.com/sets/1818-1",0,1,"Box","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/1818-1.jpg","https://images.brickset.com/sets/images/1818-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,"1821",1,"Rally Racers",1996,"Town","Modern day","Racing","Normal",TRUE,196,3,"https://brickset.com/sets/1821-1",4,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1821-1.jpg","https://images.brickset.com/sets/images/1821-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,"1823",1,"Yacht",1996,"Basic","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/1823-1",0,1,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1823-1.jpg","https://images.brickset.com/sets/images/1823-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,"1843",1,"Space/Castle value pack",1996,"Assorted","Miscellaneous","Bonus/Value pack","Collection",TRUE,48,2,"https://brickset.com/sets/1843-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1843-1.jpg","https://images.brickset.com/sets/images/1843-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31678,"1843",2,"{Spacecraft}",1996,"Space","Action/Adventure","Spyrius","Normal",TRUE,NA,NA,"https://brickset.com/sets/1843-2",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1843-2.jpg","https://images.brickset.com/sets/images/1843-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,"1843",3,"{Catapult}",1996,"Castle","Historical","Royal Knights","Normal",TRUE,48,NA,"https://brickset.com/sets/1843-3",0,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/1843-2.jpg","https://images.brickset.com/sets/images/1843-2.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22530,"1846",1,"Freestyle Set",1996,"Freestyle","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/1846-1",0,0,"Polybag","Retail - limited",3,"https://images.brickset.com/sets/small/1846-1.jpg","https://images.brickset.com/sets/images/1846-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22531,"1847",1,"Freestyle Set",1996,"Freestyle","Basic",NA,"Normal",TRUE,33,1,"https://brickset.com/sets/1847-1",0,0,"Polybag","Retail - limited",NA,"https://images.brickset.com/sets/small/1847-1.jpg","https://images.brickset.com/sets/images/1847-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,"1853",1,"Hypno Cruiser",1996,"Time Cruisers","Action/Adventure",NA,"Normal",TRUE,157,2,"https://brickset.com/sets/1853-1",0,2,"Tub","Retail - limited",NA,"https://images.brickset.com/sets/small/1853-1.jpg","https://images.brickset.com/sets/images/1853-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,"1854",1,"House with Roof-Windows",1996,"Town","Modern day","Special","Normal",TRUE,144,2,"https://brickset.com/sets/1854-1",4.3,3,"Box","Promotional",NA,"https://images.brickset.com/sets/small/1854-1.jpg","https://images.brickset.com/sets/images/1854-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22532,"1856",1,"Water Park Tub",1996,"Duplo","Pre-school",NA,"Normal",TRUE,71,NA,"https://brickset.com/sets/1856-1",0,0,"Tub","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,"1857",1,"Super Value Brick Pack",1996,"Basic","Basic",NA,"Normal",TRUE,950,NA,"https://brickset.com/sets/1857-1",0,0,"Box","Retail",NA,"https://images.brickset.com/sets/small/1857-1.jpg","https://images.brickset.com/sets/images/1857-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,"1858",1,"Droid Scout",1996,"Space","Action/Adventure","Exploriens","Normal",TRUE,23,1,"https://brickset.com/sets/1858-1",3.3,2,"Box","Retail",5,"https://images.brickset.com/sets/small/1858-1.jpg","https://images.brickset.com/sets/images/1858-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628,"1859",1,"Aeroplane",1996,"Basic","Basic",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/1859-1",0,0,"Polybag","{Not specified}",NA,"https://images.brickset.com/sets/small/1859-1.jpg","https://images.brickset.com/sets/images/1859-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5091,"1861",1,"Box of Bricks",1996,"Duplo","Pre-school",NA,"Normal",TRUE,49,NA,"https://brickset.com/sets/1861-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1861-1.jpg","https://images.brickset.com/sets/images/1861-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24249,"1866",1,"Stack-n-Learn Sampler",1996,"Duplo","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/1866-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9435,"1868",1,"Freestyle Box",1996,"Freestyle","Basic",NA,"Normal",TRUE,220,NA,"https://brickset.com/sets/1868-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,"1869",1,"South African Flag",1996,"Basic","Basic",NA,"Normal",TRUE,80,NA,"https://brickset.com/sets/1869-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/1869-1.jpg","https://images.brickset.com/sets/images/1869-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22533,"2004",1,"Jumbo Building Tub",1996,"Duplo","Pre-school","Primo","Normal",TRUE,51,1,"https://brickset.com/sets/2004-1",0,0,"Tub","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4931,"2005",1,"Duplo Primo",1996,"Primo","Pre-school",NA,"Normal",TRUE,17,1,"https://brickset.com/sets/2005-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22534,"2006",1,"Primo Box",1996,"Duplo","Pre-school","Primo","Normal",TRUE,19,NA,"https://brickset.com/sets/2006-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4937,"2078",1,"Starter Box",1996,"Primo","Pre-school",NA,"Normal",TRUE,4,NA,"https://brickset.com/sets/2078-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,"2091",1,"Primo Tumbler",1996,"Duplo","Pre-school","Primo","Normal",TRUE,20,1,"https://brickset.com/sets/2091-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2091-1.jpg","https://images.brickset.com/sets/images/2091-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,"2092",1,"Primo Cannister",1996,"Duplo","Pre-school","Primo","Normal",TRUE,10,1,"https://brickset.com/sets/2092-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22535,"2100",1,"Souvenir Box",1996,"Basic","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2100-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/2100-1.jpg","https://images.brickset.com/sets/images/2100-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22536,"2119",1,"Small Freestyle Bucket",1996,"Freestyle","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2119-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22537,"2120",1,"Freestyle Set",1996,"Freestyle","Basic",NA,"Normal",TRUE,NA,NA,"https://brickset.com/sets/2120-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
801,"2140",1,"Roadside Recovery Van and Tow Truck",1996,"Town","Modern day","Special","Normal",TRUE,255,3,"https://brickset.com/sets/2140-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/2140-1.jpg","https://images.brickset.com/sets/images/2140-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5414,"2146",1,"Sort and Store Suitcase",1996,"Freestyle","Basic",NA,"Normal",TRUE,803,NA,"https://brickset.com/sets/2146-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2146-1.jpg","https://images.brickset.com/sets/images/2146-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,"2150",1,"Train Station",1996,"Trains","Modern day","9V","Normal",TRUE,599,8,"https://brickset.com/sets/2150-1",4.6,5,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/2150-1.jpg","https://images.brickset.com/sets/images/2150-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
829,"2220",1,"Build 'n' Play Fire Theme",1996,"Duplo","Pre-school",NA,"Normal",TRUE,54,3,"https://brickset.com/sets/2220-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
830,"2221",1,"Build 'n' Play Circus Theme",1996,"Duplo","Pre-school",NA,"Normal",TRUE,81,4,"https://brickset.com/sets/2221-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,"2321",1,"Happy Birthday Building Set",1996,"Duplo","Pre-school",NA,"Normal",TRUE,32,1,"https://brickset.com/sets/2321-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
879,"2339",1,"Basic Box",1996,"Duplo","Pre-school",NA,"Normal",TRUE,49,NA,"https://brickset.com/sets/2339-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22538,"2346",1,"Train Oval Suitcase",1996,"Duplo","Pre-school",NA,"Normal",TRUE,54,2,"https://brickset.com/sets/2346-1",0,0,"Other","Retail - limited",NA,"https://images.brickset.com/sets/small/2346-1.jpg","https://images.brickset.com/sets/images/2346-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
885,"2349",1,"Basic Storage Unit",1996,"Duplo","Pre-school",NA,"Normal",TRUE,41,1,"https://brickset.com/sets/2349-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
888,"2356",1,"Duplo Jumbo Tub",1996,"Duplo","Pre-school",NA,"Normal",TRUE,117,3,"https://brickset.com/sets/2356-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2356-1.jpg","https://images.brickset.com/sets/images/2356-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1023,"2673",1,"Motorcycle Patrol",1996,"Duplo","Pre-school",NA,"Normal",TRUE,5,1,"https://brickset.com/sets/2673-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2673-1.jpg","https://images.brickset.com/sets/images/2673-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1024,"2674",1,"Racing Team",1996,"Duplo","Pre-school",NA,"Normal",TRUE,7,2,"https://brickset.com/sets/2674-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2674-1.jpg","https://images.brickset.com/sets/images/2674-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1034,"2683",1,"Police Station",1996,"Duplo","Pre-school",NA,"Normal",TRUE,34,3,"https://brickset.com/sets/2683-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2683-1.jpg","https://images.brickset.com/sets/images/2683-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22539,"2685",1,"Water Park",1996,"Duplo","Pre-school",NA,"Normal",TRUE,47,4,"https://brickset.com/sets/2685-1",0,0,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1043,"2694",1,"Play Farm",1996,"Duplo","Pre-school",NA,"Normal",TRUE,40,3,"https://brickset.com/sets/2694-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
