"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight"
25862,"2898",1,"Flower",1998,"Primo","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/2898-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2898-1.jpg","https://images.brickset.com/sets/images/2898-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30707,"2899",1,"Bumblebee and Flower",1998,"Primo","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/2899-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2899-1.jpg","https://images.brickset.com/sets/images/2899-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5019,"2907",1,"Play Desk Set, Blue",1998,"Freestyle","Basic",NA,"Normal",TRUE,303,2,"https://brickset.com/sets/2907-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2907-1.jpg","https://images.brickset.com/sets/images/2907-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023,"2922",1,"Dinosaur Blocks",1998,"Duplo","Pre-school",NA,"Normal",TRUE,28,NA,"https://brickset.com/sets/2922-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,"2962",1,"Res-Q Lifeguard",1998,"Town","Modern day","Res-Q","Normal",TRUE,70,2,"https://brickset.com/sets/2962-1",0,2,"Box","Promotional",NA,"https://images.brickset.com/sets/small/2962-1.jpg","https://images.brickset.com/sets/images/2962-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA
1204,"2963",1,"Extreme Team Racer",1998,"Town","Modern day","Extreme Team","Normal",TRUE,84,1,"https://brickset.com/sets/2963-1",4.1,11,"Box","Promotional",NA,"https://images.brickset.com/sets/small/2963-1.jpg","https://images.brickset.com/sets/images/2963-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,4.8,NA
1205,"2964",1,"Space Spider",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,45,1,"https://brickset.com/sets/2964-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/2964-1.jpg","https://images.brickset.com/sets/images/2964-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,7.2,NA
1206,"2965",1,"Hornet Scout",1998,"Space","Action/Adventure","Insectoids","Normal",TRUE,73,2,"https://brickset.com/sets/2965-1",0,3,"Box","Promotional",NA,"https://images.brickset.com/sets/small/2965-1.jpg","https://images.brickset.com/sets/images/2965-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,4.8,NA
1228,"2995",1,"Adventurers Car",1998,"Adventurers","Historical","Desert","Normal",TRUE,68,2,"https://brickset.com/sets/2995-1",4.1,5,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/2995-1.jpg","https://images.brickset.com/sets/images/2995-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA
1229,"2996",1,"Adventurers Tomb",1998,"Adventurers","Historical","Desert","Normal",TRUE,81,2,"https://brickset.com/sets/2996-1",3.5,4,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/2996-1.jpg","https://images.brickset.com/sets/images/2996-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,4.8,NA
1230,"2997",1,"Duplo Bucket",1998,"Duplo","Pre-school",NA,"Normal",TRUE,40,1,"https://brickset.com/sets/2997-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1231,"2998",1,"Stena Line Ferry",1998,"Promotional","Miscellaneous","Ferries","Normal",TRUE,197,1,"https://brickset.com/sets/2998-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/2998-1.jpg","https://images.brickset.com/sets/images/2998-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,"3012",1,"Space Hover",1998,"Space","Action/Adventure","UFO","Normal",TRUE,20,1,"https://brickset.com/sets/3012-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3012-1.jpg","https://images.brickset.com/sets/images/3012-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,"3013",1,"Space Jet",1998,"Space","Action/Adventure","Spyrius","Normal",TRUE,23,1,"https://brickset.com/sets/3013-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3013-1.jpg","https://images.brickset.com/sets/images/3013-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,"3014",1,"Ice Planet Scooter",1998,"Space","Action/Adventure","Ice Planet 2002","Normal",TRUE,19,1,"https://brickset.com/sets/3014-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3014-1.jpg","https://images.brickset.com/sets/images/3014-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1243,"3015",1,"Space Police Car",1998,"Space","Action/Adventure","Space Police 2","Normal",TRUE,23,1,"https://brickset.com/sets/3015-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3015-1.jpg","https://images.brickset.com/sets/images/3015-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,"3016",1,"Master and Heavy Gun",1998,"Castle","Historical","Ninja","Normal",TRUE,24,1,"https://brickset.com/sets/3016-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3016-1.jpg","https://images.brickset.com/sets/images/3016-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1245,"3017",1,"Ninpo Water Spider",1998,"Castle","Historical","Ninja","Normal",TRUE,25,1,"https://brickset.com/sets/3017-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3017-1.jpg","https://images.brickset.com/sets/images/3017-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,2.5,NA
1246,"3018",1,"LEGO Shogun Go!",1998,"Castle","Historical","Ninja","Normal",TRUE,25,1,"https://brickset.com/sets/3018-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3018-1.jpg","https://images.brickset.com/sets/images/3018-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,"3019",1,"Ninpo Big Bat",1998,"Castle","Historical","Ninja","Normal",TRUE,22,1,"https://brickset.com/sets/3019-1",0,2,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3019-1.jpg","https://images.brickset.com/sets/images/3019-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,15,14,2.5,NA
1249,"3020",1,"Jones' Raft",1998,"Adventurers","Historical","Desert","Normal",TRUE,18,1,"https://brickset.com/sets/3020-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3020-1.jpg","https://images.brickset.com/sets/images/3020-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,"3021",1,"King Farao Third",1998,"Adventurers","Historical","Desert","Normal",TRUE,17,1,"https://brickset.com/sets/3021-1",0,0,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3021-1.jpg","https://images.brickset.com/sets/images/3021-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1251,"3022",1,"Harry Cane's Airplane",1998,"Adventurers","Historical","Desert","Normal",TRUE,23,1,"https://brickset.com/sets/3022-1",0,1,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3022-1.jpg","https://images.brickset.com/sets/images/3022-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,"3023",1,"Sly Boot's Car",1998,"Adventurers","Historical","Desert","Normal",TRUE,24,1,"https://brickset.com/sets/3023-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3023-1.jpg","https://images.brickset.com/sets/images/3023-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,"3025",1,"Limited Edition Silver Brick Bucket",1998,"Basic","Basic",NA,"Normal",TRUE,601,NA,"https://brickset.com/sets/3025-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3025-1.jpg","https://images.brickset.com/sets/images/3025-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,"3026",1,"Limited Edition Silver Brick Tub",1998,"Basic","Basic",NA,"Normal",TRUE,1201,NA,"https://brickset.com/sets/3026-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3026-1.jpg","https://images.brickset.com/sets/images/3026-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1256,"3027",1,"Limited Edition Silver Freestyle Bucket",1998,"Freestyle","Basic",NA,"Normal",TRUE,411,NA,"https://brickset.com/sets/3027-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3027-1.jpg","https://images.brickset.com/sets/images/3027-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,"3028",1,"Limited Edition Silver Freestyle Tub",1998,"Freestyle","Basic",NA,"Normal",TRUE,836,NA,"https://brickset.com/sets/3028-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3028-1.jpg","https://images.brickset.com/sets/images/3028-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,"3029",1,"Limited Edition Silver Duplo Bucket",1998,"Duplo","Pre-school",NA,"Normal",TRUE,71,1,"https://brickset.com/sets/3029-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3029-1.jpg","https://images.brickset.com/sets/images/3029-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,"3030",1,"Limited Edition Tub with Silver Brick",1998,"Duplo","Pre-school",NA,"Normal",TRUE,141,NA,"https://brickset.com/sets/3030-1",0,0,"Tub","Retail - limited",1,"https://images.brickset.com/sets/small/3030-1.jpg","https://images.brickset.com/sets/images/3030-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1262,"3033",1,"Special Value Blue Tub",1998,"Basic","Basic",NA,"Normal",TRUE,1200,NA,"https://brickset.com/sets/3033-1",4.2,4,"Tub","Retail",NA,"https://images.brickset.com/sets/small/3033-1.jpg","https://images.brickset.com/sets/images/3033-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1264,"3037",1,"Strata Tub",1998,"Duplo","Pre-school",NA,"Normal",TRUE,140,NA,"https://brickset.com/sets/3037-1",0,0,"Tub","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1265,"3038",1,"Super Challenge",1998,"Technic","Technical","Competition","Normal",TRUE,366,2,"https://brickset.com/sets/3038-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3038-1.jpg","https://images.brickset.com/sets/images/3038-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,"3040",1,"Challenger Set 200",1998,"Basic","Basic",NA,"Normal",TRUE,153,1,"https://brickset.com/sets/3040-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23611,"3042",1,"Basic Building Set",1998,"Basic","Basic",NA,"Normal",TRUE,187,NA,"https://brickset.com/sets/3042-1",0,0,"Box","{Not specified}",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,"3047",1,"Halloween Bucket",1998,"Freestyle","Basic",NA,"Normal",TRUE,251,1,"https://brickset.com/sets/3047-1",0,0,"Bucket","Retail - limited",NA,"https://images.brickset.com/sets/small/3047-1.jpg","https://images.brickset.com/sets/images/3047-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,"3054",1,"Motorcycle",1998,"Technic","Technical",NA,"Normal",TRUE,30,NA,"https://brickset.com/sets/3054-1",0,2,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3054-1.jpg","https://images.brickset.com/sets/images/3054-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,"3055",1,"Adventurers Car",1998,"Adventurers","Historical","Desert","Normal",TRUE,16,1,"https://brickset.com/sets/3055-1",0,3,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3055-1.jpg","https://images.brickset.com/sets/images/3055-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,"3056",1,"Go-Kart",1998,"Town","Modern day","Racing","Normal",TRUE,22,1,"https://brickset.com/sets/3056-1",0,3,"Box","Promotional",NA,"https://images.brickset.com/sets/small/3056-1.jpg","https://images.brickset.com/sets/images/3056-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,"3078",1,"Car",1998,"Basic","Basic",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/3078-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3078-1.jpg","https://images.brickset.com/sets/images/3078-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,"3079",1,"Duck",1998,"Basic","Basic",NA,"Normal",TRUE,14,NA,"https://brickset.com/sets/3079-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3079-1.jpg","https://images.brickset.com/sets/images/3079-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1302,"3080",1,"Plane",1998,"Basic","Basic",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/3080-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3080-1.jpg","https://images.brickset.com/sets/images/3080-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1303,"3081",1,"Helicopter",1998,"Basic","Basic",NA,"Normal",TRUE,17,NA,"https://brickset.com/sets/3081-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3081-1.jpg","https://images.brickset.com/sets/images/3081-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1318,"3100",1,"Sporty SCALA Girl",1998,"Scala","Girls","Dolls","Normal",TRUE,14,NA,"https://brickset.com/sets/3100-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3100-1.jpg","https://images.brickset.com/sets/images/3100-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1319,"3101",1,"Dressing Up",1998,"Scala","Girls","Dolls","Normal",TRUE,11,NA,"https://brickset.com/sets/3101-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3101-1.jpg","https://images.brickset.com/sets/images/3101-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1320,"3102",1,"Leisure Wear for Christian",1998,"Scala","Girls","Dolls","Normal",TRUE,11,NA,"https://brickset.com/sets/3102-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3102-1.jpg","https://images.brickset.com/sets/images/3102-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1321,"3103",1,"Christian in Blue Blazer",1998,"Scala","Girls","Dolls","Normal",TRUE,9,1,"https://brickset.com/sets/3103-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3103-1.jpg","https://images.brickset.com/sets/images/3103-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1322,"3104",1,"'Ashley' / 'Caroline'",1998,"Scala","Girls","Dolls","Normal",TRUE,7,1,"https://brickset.com/sets/3104-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3104-1.jpg","https://images.brickset.com/sets/images/3104-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1323,"3105",1,"Emma in Flower Dress",1998,"Scala","Girls","Dolls","Normal",TRUE,8,1,"https://brickset.com/sets/3105-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3105-1.jpg","https://images.brickset.com/sets/images/3105-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,"3106",1,"Marie in Rainbow Skirt",1998,"Scala","Girls","Dolls","Normal",TRUE,10,1,"https://brickset.com/sets/3106-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3106-1.jpg","https://images.brickset.com/sets/images/3106-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1325,"3107",1,"Andrea in Sun Dress",1998,"Scala","Girls","Dolls","Normal",TRUE,8,1,"https://brickset.com/sets/3107-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3107-1.jpg","https://images.brickset.com/sets/images/3107-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1326,"3108",1,"Birthday Accessories",1998,"Scala","Girls","Dolls","Normal",TRUE,25,NA,"https://brickset.com/sets/3108-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3108-1.jpg","https://images.brickset.com/sets/images/3108-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1329,"3110",1,"Four Animal Friends",1998,"Scala","Girls","Dolls","Normal",TRUE,16,NA,"https://brickset.com/sets/3110-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3110-1.jpg","https://images.brickset.com/sets/images/3110-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1330,"3112",1,"Baby's Nursery",1998,"Scala","Girls","Dolls","Normal",TRUE,32,1,"https://brickset.com/sets/3112-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3112-1.jpg","https://images.brickset.com/sets/images/3112-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,24,7.2,NA
1331,"3114",1,"My Place",1998,"Scala","Girls","Dolls","Normal",TRUE,49,NA,"https://brickset.com/sets/3114-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3114-1.jpg","https://images.brickset.com/sets/images/3114-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,33.6,6,NA
1332,"3115",1,"Kitchen",1998,"Scala","Girls","Dolls","Normal",TRUE,41,NA,"https://brickset.com/sets/3115-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3115-1.jpg","https://images.brickset.com/sets/images/3115-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,24,33.6,7.2,NA
1333,"3116",1,"Cool Ice Cream Café",1998,"Scala","Girls","Dolls","Normal",TRUE,65,1,"https://brickset.com/sets/3116-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3116-1.jpg","https://images.brickset.com/sets/images/3116-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1334,"3117",1,"SCALA Flashy Pool",1998,"Scala","Girls","Dolls","Normal",TRUE,83,2,"https://brickset.com/sets/3117-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3117-1.jpg","https://images.brickset.com/sets/images/3117-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2,53.2,12,NA
1335,"3118",1,"Fun Fashion Boutique",1998,"Scala","Girls","Dolls","Normal",TRUE,119,1,"https://brickset.com/sets/3118-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3118-1.jpg","https://images.brickset.com/sets/images/3118-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2,59.2,11.4,NA
1336,"3119",1,"Sunshine Home",1998,"Scala","Girls","Dolls","Normal",TRUE,168,3,"https://brickset.com/sets/3119-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3119-1.jpg","https://images.brickset.com/sets/images/3119-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,48,59.2,17.3,NA
1338,"3120",1,"Additional Room",1998,"Scala","Girls","Dolls","Normal",TRUE,1,NA,"https://brickset.com/sets/3120-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3120-1.jpg","https://images.brickset.com/sets/images/3120-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1388,"3204",1,"Auntie Jane and Cousin Sophie",1998,"Scala","Girls","Dolls","Normal",TRUE,27,2,"https://brickset.com/sets/3204-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3204-1.jpg","https://images.brickset.com/sets/images/3204-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1389,"3205",1,"Julie's Picnic Lunch",1998,"Scala","Girls","Dolls","Normal",TRUE,26,1,"https://brickset.com/sets/3205-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3205-1.jpg","https://images.brickset.com/sets/images/3205-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1390,"3206",1,"Ashley's Snack Time",1998,"Scala","Girls","Dolls","Normal",TRUE,18,1,"https://brickset.com/sets/3206-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3206-1.jpg","https://images.brickset.com/sets/images/3206-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1391,"3210",1,"Party Dress and Accessories",1998,"Scala","Girls","Dolls","Normal",TRUE,22,NA,"https://brickset.com/sets/3210-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3210-1.jpg","https://images.brickset.com/sets/images/3210-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1392,"3211",1,"Accessories for Anna",1998,"Scala","Girls","Dolls","Normal",TRUE,21,NA,"https://brickset.com/sets/3211-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3211-1.jpg","https://images.brickset.com/sets/images/3211-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1396,"3220",1,"Christian with Gifts",1998,"Scala","Girls","Dolls","Normal",TRUE,16,1,"https://brickset.com/sets/3220-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3220-1.jpg","https://images.brickset.com/sets/images/3220-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1398,"3225",1,"Classic Train",1998,"Trains","Modern day","9V","Normal",TRUE,281,3,"https://brickset.com/sets/3225-1",0,3,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3225-1.jpg","https://images.brickset.com/sets/images/3225-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,NA
1399,"3226",1,"Cars and Planes Set",1998,"Freestyle","Basic",NA,"Normal",TRUE,311,2,"https://brickset.com/sets/3226-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3226-1.jpg","https://images.brickset.com/sets/images/3226-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1442,"3302",1,"Field Bases",1998,"Town","Modern day","Football","Normal",TRUE,2,NA,"https://brickset.com/sets/3302-1",3.6,5,"Other","Retail - limited",NA,"https://images.brickset.com/sets/small/3302-1.jpg","https://images.brickset.com/sets/images/3302-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1443,"3303",1,"Goals and Linesmen",1998,"Town","Modern day","Football","Normal",TRUE,48,3,"https://brickset.com/sets/3303-1",3.3,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3303-1.jpg","https://images.brickset.com/sets/images/3303-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,14.4,4.8,NA
1444,"3304",1,"Dutch Footballer",1998,"Town","Modern day","Football","Normal",TRUE,4,1,"https://brickset.com/sets/3304-1",0,1,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3304-1.jpg","https://images.brickset.com/sets/images/3304-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1445,"3305",1,"World Team / Scottish Footballer",1998,"Town","Modern day","Football","Normal",TRUE,4,1,"https://brickset.com/sets/3305-1",3.6,4,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3305-1.jpg","https://images.brickset.com/sets/images/3305-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1446,"3306",1,"Goalkeepers",1998,"Town","Modern day","Football","Normal",TRUE,8,2,"https://brickset.com/sets/3306-1",0,0,"Polybag","Promotional",NA,"https://images.brickset.com/sets/small/3306-1.jpg","https://images.brickset.com/sets/images/3306-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,"3308",1,"Side Stand",1998,"Town","Modern day","Football","Normal",TRUE,84,3,"https://brickset.com/sets/3308-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3308-1.jpg","https://images.brickset.com/sets/images/3308-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1448,"3309",1,"Head Stand",1998,"Town","Modern day","Football","Normal",TRUE,96,3,"https://brickset.com/sets/3309-1",0,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3309-1.jpg","https://images.brickset.com/sets/images/3309-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1449,"3310",1,"Press Box",1998,"Town","Modern day","Football","Normal",TRUE,93,2,"https://brickset.com/sets/3310-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3310-1.jpg","https://images.brickset.com/sets/images/3310-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,24,6,NA
1450,"3311",1,"Television Tower",1998,"Town","Modern day","Football","Normal",TRUE,99,2,"https://brickset.com/sets/3311-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3311-1.jpg","https://images.brickset.com/sets/images/3311-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,19.2,6,NA
1451,"3312",1,"Paramedic Unit",1998,"Town","Modern day","Football","Normal",TRUE,78,2,"https://brickset.com/sets/3312-1",0,0,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3312-1.jpg","https://images.brickset.com/sets/images/3312-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,14.4,6,NA
