"setID","number","numberVariant","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","thumbnailURL","imageURL","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","height","width","depth","weight"
1210,"2971",1,"Action Policebike",2001,"Duplo","Pre-school",NA,"Normal",TRUE,5,1,"https://brickset.com/sets/2971-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2971-1.jpg","https://images.brickset.com/sets/images/2971-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,"2973",1,"Musical Apple",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/2973-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2973-1.jpg","https://images.brickset.com/sets/images/2973-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1212,"2974",1,"Play Train",2001,"Baby","Pre-school",NA,"Normal",TRUE,6,1,"https://brickset.com/sets/2974-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2974-1.jpg","https://images.brickset.com/sets/images/2974-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,"2975",1,"Bouncing with Tigger",2001,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,11,1,"https://brickset.com/sets/2975-1",0,0,"Canister","Retail",NA,"https://images.brickset.com/sets/small/2975-1.jpg","https://images.brickset.com/sets/images/2975-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,"2976",1,"Acorn Adventure with Piglet",2001,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,11,1,"https://brickset.com/sets/2976-1",0,1,"Canister","Retail",NA,"https://images.brickset.com/sets/small/2976-1.jpg","https://images.brickset.com/sets/images/2976-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1215,"2977",1,"Eeyore and the Little Raincloud",2001,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,9,1,"https://brickset.com/sets/2977-1",0,1,"Canister","Retail",NA,"https://images.brickset.com/sets/small/2977-1.jpg","https://images.brickset.com/sets/images/2977-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1216,"2979",1,"Build and Play in the Pop-Up 100 Acre Wood",2001,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,13,1,"https://brickset.com/sets/2979-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2979-1.jpg","https://images.brickset.com/sets/images/2979-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1226,"2991",1,"Pooh and the Honeybees",2001,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,11,1,"https://brickset.com/sets/2991-1",0,0,"Canister","Retail",NA,"https://images.brickset.com/sets/small/2991-1.jpg","https://images.brickset.com/sets/images/2991-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,"2993",1,"Surprise Birthday Party for Eeyore",2001,"Duplo","Pre-school","Winnie the Pooh","Normal",TRUE,25,3,"https://brickset.com/sets/2993-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/2993-1.jpg","https://images.brickset.com/sets/images/2993-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1304,"3083",1,"Flying Action",2001,"Duplo","Pre-school",NA,"Normal",TRUE,9,2,"https://brickset.com/sets/3083-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3083-1.jpg","https://images.brickset.com/sets/images/3083-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1305,"3085",1,"Race Action",2001,"Duplo","Pre-school",NA,"Normal",TRUE,46,4,"https://brickset.com/sets/3085-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3085-1.jpg","https://images.brickset.com/sets/images/3085-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1306,"3087",1,"Circus Princess",2001,"Duplo","Pre-school",NA,"Normal",TRUE,7,1,"https://brickset.com/sets/3087-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3087-1.jpg","https://images.brickset.com/sets/images/3087-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1307,"3088",1,"Growing Garden",2001,"Duplo","Pre-school",NA,"Normal",TRUE,19,1,"https://brickset.com/sets/3088-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3088-1.jpg","https://images.brickset.com/sets/images/3088-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,"3089",1,"Adventure Trip",2001,"Duplo","Pre-school",NA,"Normal",TRUE,29,2,"https://brickset.com/sets/3089-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3089-1.jpg","https://images.brickset.com/sets/images/3089-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,"3090",1,"Forest Picnic",2001,"Duplo","Pre-school",NA,"Normal",TRUE,24,4,"https://brickset.com/sets/3090-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3090-1.jpg","https://images.brickset.com/sets/images/3090-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,"3091",1,"Big Gas Truck",2001,"Duplo","Pre-school",NA,"Normal",TRUE,3,1,"https://brickset.com/sets/3091-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3091-1.jpg","https://images.brickset.com/sets/images/3091-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1312,"3092",1,"Friendly Farm",2001,"Duplo","Pre-school",NA,"Normal",TRUE,10,1,"https://brickset.com/sets/3092-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3092-1.jpg","https://images.brickset.com/sets/images/3092-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1313,"3093",1,"Fun Playground",2001,"Duplo","Pre-school",NA,"Normal",TRUE,24,4,"https://brickset.com/sets/3093-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3093-1.jpg","https://images.brickset.com/sets/images/3093-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1314,"3095",1,"Wildlife Park",2001,"Duplo","Pre-school",NA,"Normal",TRUE,32,3,"https://brickset.com/sets/3095-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3095-1.jpg","https://images.brickset.com/sets/images/3095-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1339,"3121",1,"Summer Day Out",2001,"Scala","Girls","Dolls","Normal",TRUE,20,1,"https://brickset.com/sets/3121-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3121-1.jpg","https://images.brickset.com/sets/images/3121-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1340,"3122",1,"1-2-3 ... Marie",2001,"Scala","Girls","Dolls","Normal",TRUE,17,1,"https://brickset.com/sets/3122-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3122-1.jpg","https://images.brickset.com/sets/images/3122-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1341,"3123",1,"Emma's Chill-Out Kitchen",2001,"Scala","Girls","Dolls","Normal",TRUE,58,1,"https://brickset.com/sets/3123-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3123-1.jpg","https://images.brickset.com/sets/images/3123-1.jpg",NA,NA,NA,NA,NA,NA,24,28.8,6,NA
1342,"3124",1,"Indie's Stable",2001,"Scala","Girls","Dolls","Normal",TRUE,95,NA,"https://brickset.com/sets/3124-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3124-1.jpg","https://images.brickset.com/sets/images/3124-1.jpg",NA,NA,NA,NA,NA,NA,28.8,48,11.4,NA
26031,"3126",1,"Green Bucket",2001,"Duplo","Pre-school",NA,"Normal",TRUE,40,1,"https://brickset.com/sets/3126-1",0,0,"Bucket","Retail - limited",2,"https://images.brickset.com/sets/small/3126-1.jpg","https://images.brickset.com/sets/images/3126-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,"3160",1,"Play Plane",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/3160-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3160-1.jpg","https://images.brickset.com/sets/images/3160-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1373,"3161",1,"Soft Stacking Hen",2001,"Baby","Pre-school",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/3161-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3161-1.jpg","https://images.brickset.com/sets/images/3161-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1374,"3162",1,"Take Along Friend",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,1,"https://brickset.com/sets/3162-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3162-1.jpg","https://images.brickset.com/sets/images/3162-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,"3169",1,"Crib and Mirror Adventure",2001,"Baby","Pre-school",NA,"Normal",TRUE,2,NA,"https://brickset.com/sets/3169-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3169-1.jpg","https://images.brickset.com/sets/images/3169-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1376,"3170",1,"Light and Sound Stacker",2001,"Baby","Pre-school",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/3170-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3170-1.jpg","https://images.brickset.com/sets/images/3170-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,"3172",1,"Soft Frog Rattle",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/3172-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3172-1.jpg","https://images.brickset.com/sets/images/3172-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,"3173",1,"Caterpillar Teether",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/3173-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3173-1.jpg","https://images.brickset.com/sets/images/3173-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1381,"3197",1,"Aircraft",2001,"Basic","Basic",NA,"Normal",TRUE,15,NA,"https://brickset.com/sets/3197-1",0,0,"Polybag","Promotional (Airline)",NA,"https://images.brickset.com/sets/small/3197-1.jpg","https://images.brickset.com/sets/images/3197-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1393,"3212",1,"Star Teether",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/3212-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3212-1.jpg","https://images.brickset.com/sets/images/3212-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1402,"3235",1,"Soft Ladybird and Bee",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/3235-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3235-1.jpg","https://images.brickset.com/sets/images/3235-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1403,"3236",1,"Roll 'n' Play",2001,"Baby","Pre-school",NA,"Normal",TRUE,1,NA,"https://brickset.com/sets/3236-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3236-1.jpg","https://images.brickset.com/sets/images/3236-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1404,"3237",1,"Stacking Tower",2001,"Baby","Pre-school",NA,"Normal",TRUE,5,NA,"https://brickset.com/sets/3237-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3237-1.jpg","https://images.brickset.com/sets/images/3237-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1405,"3238",1,"Shape and Colour Sorter",2001,"Baby","Pre-school",NA,"Normal",TRUE,9,NA,"https://brickset.com/sets/3238-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3238-1.jpg","https://images.brickset.com/sets/images/3238-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1417,"3263",1,"Goozle",2001,"Duplo","Pre-school","Zooters","Normal",TRUE,10,NA,"https://brickset.com/sets/3263-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3263-1.jpg","https://images.brickset.com/sets/images/3263-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1418,"3264",1,"Tez",2001,"Duplo","Pre-school","Zooters","Normal",TRUE,9,NA,"https://brickset.com/sets/3264-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3264-1.jpg","https://images.brickset.com/sets/images/3264-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1419,"3265",1,"Wazo",2001,"Duplo","Pre-school","Zooters","Normal",TRUE,6,NA,"https://brickset.com/sets/3265-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3265-1.jpg","https://images.brickset.com/sets/images/3265-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1420,"3266",1,"Tubes",2001,"Duplo","Pre-school",NA,"Normal",TRUE,58,NA,"https://brickset.com/sets/3266-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3266-1.jpg","https://images.brickset.com/sets/images/3266-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1421,"3267",1,"Brick Runner",2001,"Duplo","Pre-school",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3267-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3267-1.jpg","https://images.brickset.com/sets/images/3267-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1423,"3271",1,"Bob's Workshop",2001,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,10,1,"https://brickset.com/sets/3271-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3271-1.jpg","https://images.brickset.com/sets/images/3271-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,"3272",1,"Scoop on the Road",2001,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,21,1,"https://brickset.com/sets/3272-1",0,2,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3272-1.jpg","https://images.brickset.com/sets/images/3272-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1425,"3273",1,"Bob, Lofty and the Mice",2001,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,18,2,"https://brickset.com/sets/3273-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/3273-1.jpg","https://images.brickset.com/sets/images/3273-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1426,"3274",1,"Bob and Muck Repair the Barn",2001,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,35,2,"https://brickset.com/sets/3274-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3274-1.jpg","https://images.brickset.com/sets/images/3274-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1427,"3275",1,"Bob's Big Building Box",2001,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,51,1,"https://brickset.com/sets/3275-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3275-1.jpg","https://images.brickset.com/sets/images/3275-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1428,"3276",1,"Muck and Scoop",2001,"Duplo","Pre-school","Bob the Builder","Normal",TRUE,52,4,"https://brickset.com/sets/3276-1",0,0,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3276-1.jpg","https://images.brickset.com/sets/images/3276-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1517,"3415",1,"Japanese Soccer Team",2001,"Sports","Modern day","Football","Normal",TRUE,NA,NA,"https://brickset.com/sets/3415-1",0,1,"{Not specified}","Unknown",NA,"https://images.brickset.com/sets/small/3415-1.jpg","https://images.brickset.com/sets/images/3415-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1518,"3416",1,"Women's Team",2001,"Sports","Modern day","Football","Normal",TRUE,62,6,"https://brickset.com/sets/3416-1",0,2,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3416-1.jpg","https://images.brickset.com/sets/images/3416-1.jpg",NA,NA,NA,NA,NA,NA,14.2,19.2,7,NA
1519,"3418",1,"Point Shooting",2001,"Sports","Modern day","Football","Normal",TRUE,24,1,"https://brickset.com/sets/3418-1",0,3,"Box","Retail",NA,"https://images.brickset.com/sets/small/3418-1.jpg","https://images.brickset.com/sets/images/3418-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1520,"3419",1,"Precision Shooting",2001,"Sports","Modern day","Football","Normal",TRUE,24,1,"https://brickset.com/sets/3419-1",0,2,"Box","Retail",NA,"https://images.brickset.com/sets/small/3419-1.jpg","https://images.brickset.com/sets/images/3419-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1549,"3451",1,"Sopwith Camel",2001,"Advanced models","Model making","Aircraft","Normal",TRUE,574,NA,"https://brickset.com/sets/3451-1",4.1,12,"Box","Retail - limited",12,"https://images.brickset.com/sets/small/3451-1.jpg","https://images.brickset.com/sets/images/3451-1.jpg",NA,NA,NA,NA,NA,NA,28.8,38.4,7.2,NA
1607,"3507",1,"1x4x3 Wall Element Clear",2001,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3507-1",0,1,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3507-1.jpg","https://images.brickset.com/sets/images/3507-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1608,"3508",1,"1x4x5 Black Window with Transparent Light Blue Pane",2001,"Bulk Bricks","Basic",NA,"Normal",TRUE,20,NA,"https://brickset.com/sets/3508-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3508-1.jpg","https://images.brickset.com/sets/images/3508-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1770,"3724",1,"LEGO Dragon",2001,"Advanced models","Model making","Sculptures","Normal",TRUE,1530,NA,"https://brickset.com/sets/3724-1",0,1,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3724-1.jpg","https://images.brickset.com/sets/images/3724-1.jpg",NA,NA,NA,NA,NA,NA,38.4,53.2,9.6,NA
1786,"3740",1,"Small Locomotive",2001,"Trains","Modern day","9V","Normal",TRUE,67,NA,"https://brickset.com/sets/3740-1",0,1,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3740-1.jpg","https://images.brickset.com/sets/images/3740-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,NA
1787,"3741",1,"Large Locomotive",2001,"Trains","Modern day","9V","Normal",TRUE,92,NA,"https://brickset.com/sets/3741-1",0,0,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3741-1.jpg","https://images.brickset.com/sets/images/3741-1.jpg",NA,NA,NA,NA,NA,NA,19.2,19.2,4.8,NA
1788,"3742",1,"Tender",2001,"Trains","Modern day","9V","Normal",TRUE,39,NA,"https://brickset.com/sets/3742-1",0,0,"Box","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3742-1.jpg","https://images.brickset.com/sets/images/3742-1.jpg",NA,NA,NA,NA,NA,NA,14.4,19.2,4.8,NA
1789,"3743",1,"Locomotive Blue Bricks",2001,"Trains","Modern day","9V","Normal",TRUE,106,NA,"https://brickset.com/sets/3743-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3743-1.jpg","https://images.brickset.com/sets/images/3743-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,"3744",1,"Locomotive Green Bricks",2001,"Trains","Modern day","9V","Normal",TRUE,106,NA,"https://brickset.com/sets/3744-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3744-1.jpg","https://images.brickset.com/sets/images/3744-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,"3745",1,"Locomotive Black Bricks",2001,"Trains","Modern day","9V","Normal",TRUE,106,NA,"https://brickset.com/sets/3745-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3745-1.jpg","https://images.brickset.com/sets/images/3745-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,"3746",1,"Locomotive Brown Bricks",2001,"Trains","Modern day","9V","Normal",TRUE,106,NA,"https://brickset.com/sets/3746-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3746-1.jpg","https://images.brickset.com/sets/images/3746-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,"3747",1,"Locomotive Dark Grey Bricks",2001,"Trains","Modern day","9V","Normal",TRUE,106,NA,"https://brickset.com/sets/3747-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3747-1.jpg","https://images.brickset.com/sets/images/3747-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1794,"3748",1,"Light Unit for Train",2001,"Trains","Modern day","9V","Normal",TRUE,4,NA,"https://brickset.com/sets/3748-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3748-1.jpg","https://images.brickset.com/sets/images/3748-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1796,"3750",1,"Life On Mars Accessories",2001,"Bulk Bricks","Basic","Space","Normal",TRUE,48,NA,"https://brickset.com/sets/3750-1",0,3,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3750-1.jpg","https://images.brickset.com/sets/images/3750-1.jpg",4.99,"2007-10-24T00:00:00Z","2007-11-15T00:00:00Z",NA,NA,NA,NA,NA,NA,NA
1797,"3751",1,"1x2 Brown Bricks",2001,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3751-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3751-1.jpg","https://images.brickset.com/sets/images/3751-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,"3752",1,"1x6 Brown Bricks",2001,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3752-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3752-1.jpg","https://images.brickset.com/sets/images/3752-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,"3753",1,"2x2 Brown Bricks",2001,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3753-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3753-1.jpg","https://images.brickset.com/sets/images/3753-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1800,"3754",1,"2x4 Brown Bricks",2001,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3754-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3754-1.jpg","https://images.brickset.com/sets/images/3754-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1801,"3755",1,"2x4 Roof Tiles Steep Sloped Brown",2001,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3755-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3755-1.jpg","https://images.brickset.com/sets/images/3755-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1802,"3756",1,"2x4 Ridge Roof Tiles Steep Sloped Brown",2001,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3756-1",0,0,"Polybag","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3756-1.jpg","https://images.brickset.com/sets/images/3756-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1826,"3800",1,"Ultimate Builders Set",2001,"Mindstorms","Technical","1.5","Normal",TRUE,321,NA,"https://brickset.com/sets/3800-1",0,1,"Box","Retail - limited",NA,"https://images.brickset.com/sets/small/3800-1.jpg","https://images.brickset.com/sets/images/3800-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1829,"3804",1,"Robotics Invention System V2.0",2001,"Mindstorms","Technical","2.0","Normal",TRUE,717,NA,"https://brickset.com/sets/3804-1",4.1,6,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3804-1.jpg","https://images.brickset.com/sets/images/3804-1.jpg",NA,NA,NA,NA,NA,NA,32.4,55.2,11.4,2.75
1830,"3805",1,"Robotics Invention System Upgrade Kit",2001,"Mindstorms","Technical","1.5","Normal",TRUE,1,NA,"https://brickset.com/sets/3805-1",0,0,"Other","LEGO exclusive",NA,"https://images.brickset.com/sets/small/3805-1.jpg","https://images.brickset.com/sets/images/3805-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1840,"3901",1,"Jack Stone Video",2001,"Gear","Miscellaneous","Digital media","Gear",TRUE,NA,NA,"https://brickset.com/sets/3901-1",0,4,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3901-1.jpg","https://images.brickset.com/sets/images/3901-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1846,"3917",1,"Red Brick Key Chain",2001,"Gear","Miscellaneous","Key Chains/Brick","Gear",TRUE,NA,NA,"https://brickset.com/sets/3917-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3917-1.jpg","https://images.brickset.com/sets/images/3917-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1850,"3924",1,"Director Key Chain",2001,"Gear","Miscellaneous","Key Chains/Studios","Gear",TRUE,NA,NA,"https://brickset.com/sets/3924-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3924-1.jpg","https://images.brickset.com/sets/images/3924-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1851,"3925",1,"Brickster Key Chain",2001,"Gear","Miscellaneous","Key Chains/Island Xtreme Stunts","Gear",TRUE,NA,NA,"https://brickset.com/sets/3925-1",0,3,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3925-1.jpg","https://images.brickset.com/sets/images/3925-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1858,"3948",1,"Stormtrooper",2001,"Gear","Miscellaneous","Key Chains/Star Wars","Gear",TRUE,NA,NA,"https://brickset.com/sets/3948-1",0,1,"{Not specified}","{Not specified}",NA,"https://images.brickset.com/sets/small/3948-1.jpg","https://images.brickset.com/sets/images/3948-1.jpg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
